ReportTitle,Textbox2
REPORTE TRAMITE - PRORROGA DE RESIDENCIA,Fecha Consulta: 25/11/2024 10:07

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,A.I.J.CH.,2019,10,AI190028243,ASOCIACION BENEFICIARIO - I,29/10/2019 10:06,,,,,NO PRESENTADA
2,A.I.J.CH.,2019,9,AI190022146,ASOCIACION BENEFICIARIO - I,19/09/2019 5:48,,,,,NO PRESENTADA
3,A.I.J.CH.,2019,9,AI190021367,ASOCIACION BENEFICIARIO - I,08/09/2019 20:02,,,,,NO PRESENTADA
4,A.I.J.CH.,2019,8,AI190020271,ASOCIACION BENEFICIARIO - I,26/08/2019 3:02,,,,,NO PRESENTADA
5,A.I.J.CH.,2019,7,AI190016926,CONFORMIDAD SUB-DIREC.INMGRA. - I,21/07/2019 8:52,,,,,NO PRESENTADA
6,A.I.J.CH.,2019,7,AI190016812,ASOCIACION BENEFICIARIO - I,20/07/2019 0:52,,,,,NO PRESENTADA
7,A.I.J.CH.,2019,7,AI190016355,ASOCIACION BENEFICIARIO - I,15/07/2019 1:04,,,,,NO PRESENTADA
8,A.I.J.CH.,2019,7,AI190015721,ASOCIACION BENEFICIARIO - I,04/07/2019 22:54,,,,,NO PRESENTADA
9,A.I.J.CH.,2019,7,AI190015444,ASOCIACION BENEFICIARIO - I,01/07/2019 8:35,,,,,NO PRESENTADA
10,A.I.J.CH.,2019,4,AI190009514,ASOCIACION BENEFICIARIO - I,20/04/2019 8:21,,,,,NO PRESENTADA
11,A.I.J.CH.,2019,4,AI190009378,"PAGOS, FECHA Y NRO RD. - I",18/04/2019 17:31,29/04/2019 11:17,,,,NO PRESENTADA
12,A.I.J.CH.,2019,3,AI190006786,ASOCIACION BENEFICIARIO - I,17/03/2019 11:59,,,,,NO PRESENTADA
13,A.I.J.CH.,2019,2,AI190003783,ACTUALIZAR DATOS BENEFICIARIO - I,11/02/2019 11:04,,,,,NO PRESENTADA
14,A.I.J.CH.,2019,1,AI190001100,ASOCIACION BENEFICIARIO - I,14/01/2019 10:52,,,,,NO PRESENTADA
15,A.I.J.CH.,2019,1,AI190000546,ACTUALIZAR DATOS BENEFICIARIO - I,08/01/2019 4:10,,,,,NO PRESENTADA
16,AREQUIPA,2019,12,AQ190053420,ASOCIACION BENEFICIARIO - I,26/12/2019 9:16,,,,,NO PRESENTADA
17,AREQUIPA,2019,12,AQ190052813,ASOCIACION BENEFICIARIO - I,20/12/2019 16:25,,,,,NO PRESENTADA
18,AREQUIPA,2019,12,AQ190052780,ASOCIACION BENEFICIARIO - I,20/12/2019 15:16,,,,,NO PRESENTADA
19,AREQUIPA,2019,12,AQ190051879,ASOCIACION BENEFICIARIO - I,17/12/2019 9:05,,,,,NO PRESENTADA
20,AREQUIPA,2019,12,AQ190051343,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/12/2019 8:34,,,,,NO PRESENTADA
21,AREQUIPA,2019,12,AQ190051192,ASOCIACION BENEFICIARIO - I,12/12/2019 10:22,,,,,NO PRESENTADA
22,AREQUIPA,2019,11,AQ190046820,ASOCIACION BENEFICIARIO - I,14/11/2019 9:31,,,,,NO PRESENTADA
23,AREQUIPA,2019,11,AQ190046564,RECEPCIÓN DINM - F,12/11/2019 15:07,,,,,NO PRESENTADA
24,AREQUIPA,2019,11,AQ190045741,ASOCIACION BENEFICIARIO - I,06/11/2019 15:47,,,,,NO PRESENTADA
25,AREQUIPA,2019,10,AQ190043373,ASOCIACION BENEFICIARIO - I,18/10/2019 15:18,,,,,NO PRESENTADA
26,AREQUIPA,2019,10,AQ190042176,"PAGOS, FECHA Y NRO RD. - I",10/10/2019 12:11,16/10/2019 16:11,,,,NO PRESENTADA
27,AREQUIPA,2019,10,AQ190042094,ASOCIACION BENEFICIARIO - I,10/10/2019 8:54,,,,,NO PRESENTADA
28,AREQUIPA,2019,10,AQ190041881,"PAGOS, FECHA Y NRO RD. - I",07/10/2019 13:57,14/10/2019 16:42,,,,NO PRESENTADA
29,AREQUIPA,2019,10,AQ190041187,ASOCIACION BENEFICIARIO - I,03/10/2019 11:43,,,,,NO PRESENTADA
30,AREQUIPA,2019,9,AQ190038953,ASOCIACION BENEFICIARIO - I,20/09/2019 10:35,,,,,NO PRESENTADA
31,AREQUIPA,2019,8,AQ190034027,CONFORMIDAD SUB-DIREC.INMGRA. - F,19/08/2019 14:25,28/08/2019 12:17,,,,NO PRESENTADA
