ReportTitle,Textbox2
REPORTE TRAMITE - PRORROGA DE RESIDENCIA,Fecha Consulta: 26/11/2024 13:19

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2020,12,AQ200020930,"PAGOS, FECHA Y NRO RD. - F",30/12/2020 1:25,,,,,ABANDONO
2,AREQUIPA,2020,12,AQ200020839,CONFORMIDAD SUB-DIREC.INMGRA. - F,29/12/2020 13:19,13/05/2021 15:10,,,,ABANDONO
3,AREQUIPA,2020,12,AQ200020806,CONFORMIDAD SUB-DIREC.INMGRA. - F,29/12/2020 10:33,13/05/2021 13:21,,,,ABANDONO
4,AREQUIPA,2020,12,AQ200020644,CONFORMIDAD SUB-DIREC.INMGRA. - F,26/12/2020 11:13,13/05/2021 11:52,,,,ABANDONO
5,AREQUIPA,2020,12,AQ200020492,CONFORMIDAD SUB-DIREC.INMGRA. - F,22/12/2020 22:45,02/02/2021 13:13,,,,ABANDONO
6,AREQUIPA,2020,11,AQ200018054,CONFORMIDAD SUB-DIREC.INMGRA. - F,26/11/2020 9:07,08/02/2021 16:45,,,,ABANDONO
7,AREQUIPA,2020,11,AQ200017961,CONFORMIDAD SUB-DIREC.INMGRA. - F,25/11/2020 7:34,02/02/2021 17:02,,,,ABANDONO
8,AREQUIPA,2020,11,AQ200017791,CONFORMIDAD SUB-DIREC.INMGRA. - I,22/11/2020 23:17,,,,,ABANDONO
9,AREQUIPA,2020,3,AQ200013114,ASOCIACION BENEFICIARIO - I,05/03/2020 15:17,,,,,ABANDONO
10,CHICLAYO,2020,11,CY200012167,ASOCIACION BENEFICIARIO - F,24/11/2020 20:22,,,,,ABANDONO
11,CHICLAYO,2020,11,CY200012099,ASOCIACION BENEFICIARIO - F,23/11/2020 15:35,,,,,ABANDONO
12,CHICLAYO,2020,11,CY200011752,ASOCIACION BENEFICIARIO - F,13/11/2020 12:37,,,,,ABANDONO
13,CHICLAYO,2020,11,CY200011603,ASOCIACION BENEFICIARIO - F,10/11/2020 22:55,,,,,ABANDONO
14,CHICLAYO,2020,11,CY200011486,ASOCIACION BENEFICIARIO - F,08/11/2020 12:12,,,,,ABANDONO
15,CHICLAYO,2020,11,CY200011343,ASOCIACION BENEFICIARIO - F,04/11/2020 14:27,,,,,ABANDONO
16,CHICLAYO,2020,11,CY200011341,ASOCIACION BENEFICIARIO - F,04/11/2020 14:04,,,,,ABANDONO
17,CHIMBOTE,2020,12,CM200006227,CONFORMIDAD SUB-DIREC.INMGRA. - F,22/12/2020 11:35,09/11/2021 15:45,,,,ABANDONO
18,CHIMBOTE,2020,12,CM200006120,CONFORMIDAD SUB-DIREC.INMGRA. - F,04/12/2020 7:08,09/11/2021 15:39,,,,ABANDONO
19,CHIMBOTE,2020,12,CM200006103,CONFORMIDAD SUB-DIREC.INMGRA. - F,01/12/2020 20:08,09/11/2021 15:25,,,,ABANDONO
