ReportTitle,Textbox2
REPORTE TRAMITE - PRORROGA DE RESIDENCIA,Fecha Consulta: 05/12/2024 10:45

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,A.I.J.CH.,2020,9,AI200008273,CONFORMIDAD SUB-DIREC.INMGRA. - I,25/09/2020 15:16,,,,,DENEGADO
2,A.I.J.CH.,2020,9,AI200008265,CONFORMIDAD SUB-DIREC.INMGRA. - I,25/09/2020 12:59,,,,,DENEGADO
3,A.I.J.CH.,2020,3,AI200007834,ASOCIACION BENEFICIARIO - F,16/03/2020 0:41,,,,,DENEGADO
4,A.I.J.CH.,2020,3,AI200007716,ASOCIACION BENEFICIARIO - F,14/03/2020 11:16,,,,,DENEGADO
5,A.I.J.CH.,2020,3,AI200007677,ASOCIACION BENEFICIARIO - I,13/03/2020 20:41,,,,,DENEGADO
6,A.I.J.CH.,2020,3,AI200007639,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/03/2020 7:29,,,,,DENEGADO
7,A.I.J.CH.,2020,3,AI200007573,ACTUALIZAR DATOS BENEFICIARIO - F,12/03/2020 8:39,,,,,DENEGADO
8,A.I.J.CH.,2020,2,AI200005502,CONFORMIDAD SUB-DIREC.INMGRA. - I,21/02/2020 19:01,,,,,DENEGADO
9,A.I.J.CH.,2020,2,AI200004080,ASOCIACION BENEFICIARIO - I,10/02/2020 0:01,,,,,DENEGADO
10,A.I.J.CH.,2020,2,AI200003810,CONFORMIDAD SUB-DIREC.INMGRA. - F,07/02/2020 16:57,17/10/2024 12:45,15/10/2024 17:25,"García Poma, Dhonna Clariza Celeste",DENEGADO,DENEGADO
11,A.I.J.CH.,2020,2,AI200003388,ASOCIACION BENEFICIARIO - I,03/02/2020 10:13,,,,,DENEGADO
12,A.I.J.CH.,2020,2,AI200003195,CONFORMIDAD SUB-DIREC.INMGRA. - I,01/02/2020 19:49,,,,,DENEGADO
13,A.I.J.CH.,2020,1,AI200002346,ASOCIACION BENEFICIARIO - I,24/01/2020 7:05,,,,,DENEGADO
14,A.I.J.CH.,2020,1,AI200002343,ASOCIACION BENEFICIARIO - I,24/01/2020 6:38,,,,,DENEGADO
15,A.I.J.CH.,2020,1,AI200002082,ACTUALIZAR DATOS BENEFICIARIO - F,22/01/2020 8:01,,,,,DENEGADO
16,A.I.J.CH.,2020,1,AI200001158,"PAGOS, FECHA Y NRO RD. - I",13/01/2020 17:46,16/10/2020 16:03,,,,DENEGADO
17,A.I.J.CH.,2020,1,AI200000776,ASOCIACION BENEFICIARIO - I,09/01/2020 9:44,,,,,DENEGADO
18,A.I.J.CH.,2020,1,AI200000085,ASOCIACION BENEFICIARIO - I,01/01/2020 20:56,,,,,DENEGADO
19,AREQUIPA,2020,12,AQ200019878,CONFORMIDAD SUB-DIREC.INMGRA. - F,16/12/2020 18:40,10/02/2021 16:50,,,,DENEGADO
20,AREQUIPA,2020,11,AQ200018162,CONFORMIDAD SUB-DIREC.INMGRA. - F,27/11/2020 12:01,03/02/2021 13:23,,,,DENEGADO
21,AREQUIPA,2020,11,AQ200017622,CONFORMIDAD SUB-DIREC.INMGRA. - F,19/11/2020 11:03,01/12/2020 17:47,,,,DENEGADO
22,AREQUIPA,2020,11,AQ200017508,CONFORMIDAD SUB-DIREC.INMGRA. - F,17/11/2020 19:06,30/11/2020 23:21,,,,DENEGADO
23,AREQUIPA,2020,11,AQ200017478,CONFORMIDAD SUB-DIREC.INMGRA. - F,17/11/2020 15:52,30/11/2020 23:14,,,,DENEGADO
24,AREQUIPA,2020,11,AQ200017461,CONFORMIDAD SUB-DIREC.INMGRA. - F,17/11/2020 14:39,01/12/2020 11:33,,,,DENEGADO
25,AREQUIPA,2020,11,AQ200017219,CONFORMIDAD SUB-DIREC.INMGRA. - F,14/11/2020 7:29,30/11/2020 23:06,,,,DENEGADO
26,AREQUIPA,2020,11,AQ200017166,CONFORMIDAD SUB-DIREC.INMGRA. - F,13/11/2020 7:47,01/12/2020 11:15,,,,DENEGADO
27,AREQUIPA,2020,11,AQ200016869,CONFORMIDAD SUB-DIREC.INMGRA. - F,06/11/2020 12:50,19/11/2020 10:06,,,,DENEGADO
28,AREQUIPA,2020,11,AQ200016834,CONFORMIDAD SUB-DIREC.INMGRA. - F,05/11/2020 19:29,19/11/2020 9:46,,,,DENEGADO
29,AREQUIPA,2020,11,AQ200016732,CONFORMIDAD SUB-DIREC.INMGRA. - F,04/11/2020 11:53,19/11/2020 9:09,,,,DENEGADO
30,AREQUIPA,2020,11,AQ200016664,CONFORMIDAD SUB-DIREC.INMGRA. - F,02/11/2020 23:04,30/11/2020 21:13,,,,DENEGADO
31,AREQUIPA,2020,11,AQ200016609,CONFORMIDAD SUB-DIREC.INMGRA. - F,01/11/2020 20:10,19/11/2020 8:50,,,,DENEGADO
32,AREQUIPA,2020,10,AQ200016495,CONFORMIDAD SUB-DIREC.INMGRA. - F,27/10/2020 9:13,13/11/2020 16:02,,,,DENEGADO
33,AREQUIPA,2020,10,AQ200016479,CONFORMIDAD SUB-DIREC.INMGRA. - F,26/10/2020 13:04,20/11/2020 21:43,,,,DENEGADO
34,AREQUIPA,2020,10,AQ200016472,CONFORMIDAD SUB-DIREC.INMGRA. - F,26/10/2020 9:44,09/11/2020 22:44,,,,DENEGADO
35,AREQUIPA,2020,10,AQ200016466,CONFORMIDAD SUB-DIREC.INMGRA. - F,25/10/2020 16:44,02/12/2020 18:45,,,,DENEGADO
36,AREQUIPA,2020,10,AQ200016424,CONFORMIDAD SUB-DIREC.INMGRA. - F,23/10/2020 7:29,19/11/2020 1:45,,,,DENEGADO
