ReportTitle,Textbox2
REPORTE TRAMITE - PRORROGA DE RESIDENCIA,Fecha Consulta: 26/11/2024 13:20

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,A.I.J.CH.,2019,12,AI190040929,ASOCIACION BENEFICIARIO - I,29/12/2019 23:26,,,,,ABANDONO
2,A.I.J.CH.,2019,12,AI190037883,ACTUALIZAR DATOS BENEFICIARIO - F,09/12/2019 2:19,,,,,ABANDONO
3,A.I.J.CH.,2019,4,AI190010171,ASOCIACION BENEFICIARIO - I,28/04/2019 9:33,,,,,ABANDONO
4,A.I.J.CH.,2019,4,AI190010066,ACTUALIZAR DATOS BENEFICIARIO - I,26/04/2019 22:01,,,,,ABANDONO
5,LIMA,2019,12,LM190415606,ASOCIACION BENEFICIARIO - F,27/12/2019 15:20,,,,,ABANDONO
6,LIMA,2019,12,AI190039319,ASOCIACION BENEFICIARIO - F,19/12/2019 3:52,,,,,ABANDONO
7,LIMA,2019,12,AI190038998,CONFORMIDAD SUB-DIREC.INMGRA. - F,16/12/2019 15:52,21/10/2021 16:21,,,,ABANDONO
8,LIMA,2019,12,LM190396916,CONFORMIDAD SUB-DIREC.INMGRA. - I,11/12/2019 8:22,,,,,ABANDONO
9,LIMA,2019,12,AI190037765,ASOCIACION BENEFICIARIO - F,08/12/2019 8:31,,,,,ABANDONO
10,LIMA,2019,12,AI190037387,ASOCIACION BENEFICIARIO - F,05/12/2019 18:20,,,,,ABANDONO
11,LIMA,2019,11,LM190362293,CONFORMIDAD SUB-DIREC.INMGRA. - F,13/11/2019 15:36,23/10/2021 20:52,,,,ABANDONO
12,LIMA,2019,11,LM190356510,CONFORMIDAD SUB-DIREC.INMGRA. - F,08/11/2019 11:36,23/10/2021 21:06,,,,ABANDONO
13,LIMA,2019,10,LM190336965,"PAGOS, FECHA Y NRO RD. - F",21/10/2019 15:47,21/10/2019 15:47,,,,ABANDONO
14,LIMA,2019,10,LM190333197,CONFORMIDAD SUB-DIREC.INMGRA. - F,17/10/2019 9:19,23/10/2021 21:43,,,,ABANDONO
15,LIMA,2019,9,LM190317083,"PAGOS, FECHA Y NRO RD. - F",30/09/2019 11:46,30/09/2019 11:47,,,,ABANDONO
