ReportTitle,Textbox2
REPORTE TRAMITE - PRORROGA DE RESIDENCIA,Fecha Consulta: 09/12/2024 18:58

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,A.I.J.CH.,2020,2,AI200005815,ASOCIACION BENEFICIARIO - I,24/02/2020 8:35,,,,,DESISTIDO
2,A.I.J.CH.,2020,2,AI200005033,ASOCIACION BENEFICIARIO - I,18/02/2020 0:10,,,,,DESISTIDO
3,A.I.J.CH.,2020,2,AI200004287,ASOCIACION BENEFICIARIO - I,11/02/2020 8:37,,,,,DESISTIDO
4,A.I.J.CH.,2020,1,AI200000025,ASOCIACION BENEFICIARIO - I,01/01/2020 9:30,,,,,DESISTIDO
5,AREQUIPA,2020,10,AQ200016417,ASOCIACION BENEFICIARIO - F,22/10/2020 22:35,,,,,DESISTIDO
6,AREQUIPA,2020,2,AQ200007949,ASOCIACION BENEFICIARIO - I,10/02/2020 11:12,,,,,DESISTIDO
7,AREQUIPA,2020,2,AQ200007947,ASOCIACION BENEFICIARIO - I,10/02/2020 11:09,,,,,DESISTIDO
8,CHICLAYO,2020,12,CY200012921,ASOCIACION BENEFICIARIO - F,10/12/2020 16:24,,,,,DESISTIDO
9,CHICLAYO,2020,12,CY200012792,ASOCIACION BENEFICIARIO - F,07/12/2020 18:45,,,,,DESISTIDO
10,CHICLAYO,2020,9,CY200009901,ASOCIACION BENEFICIARIO - F,29/09/2020 17:12,,,,,DESISTIDO
11,CHICLAYO,2020,9,CY200009793,ASOCIACION BENEFICIARIO - F,25/09/2020 15:48,,,,,DESISTIDO
12,CHICLAYO,2020,9,CY200009449,ASOCIACION BENEFICIARIO - F,17/09/2020 12:37,,,,,DESISTIDO
13,CHICLAYO,2020,9,CY200009388,ASOCIACION BENEFICIARIO - F,15/09/2020 15:58,,,,,DESISTIDO
14,CHICLAYO,2020,9,CY200009315,ASOCIACION BENEFICIARIO - F,12/09/2020 12:54,,,,,DESISTIDO
15,CHICLAYO,2020,8,CY200008826,ASOCIACION BENEFICIARIO - F,25/08/2020 15:36,,,,,DESISTIDO
16,CHICLAYO,2020,8,CY200008665,ASOCIACION BENEFICIARIO - F,20/08/2020 18:04,,,,,DESISTIDO
17,CHICLAYO,2020,8,CY200008561,ASOCIACION BENEFICIARIO - F,16/08/2020 19:44,,,,,DESISTIDO
18,CHICLAYO,2020,8,CY200008549,ASOCIACION BENEFICIARIO - F,13/08/2020 12:14,,,,,DESISTIDO
19,CHICLAYO,2020,8,CY200008480,ASOCIACION BENEFICIARIO - F,03/08/2020 1:14,,,,,DESISTIDO
20,CHICLAYO,2020,8,CY200008474,ASOCIACION BENEFICIARIO - F,02/08/2020 1:50,,,,,DESISTIDO
21,CHICLAYO,2020,7,CY200008461,ASOCIACION BENEFICIARIO - F,30/07/2020 10:44,,,,,DESISTIDO
22,CHICLAYO,2020,7,CY200008459,ASOCIACION BENEFICIARIO - F,29/07/2020 21:31,,,,,DESISTIDO
23,CHICLAYO,2020,6,CY200008238,ASOCIACION BENEFICIARIO - F,25/06/2020 13:06,,,,,DESISTIDO
24,CHICLAYO,2020,6,CY200008152,ASOCIACION BENEFICIARIO - F,06/06/2020 17:17,,,,,DESISTIDO
25,CHICLAYO,2020,1,CY200000926,ACTUALIZAR DATOS BENEFICIARIO - I,09/01/2020 11:33,,,,,DESISTIDO
26,CHIMBOTE,2020,12,CM200006189,CONFORMIDAD SUB-DIREC.INMGRA. - F,15/12/2020 17:52,11/03/2021 9:37,,,,DESISTIDO
27,CHIMBOTE,2020,10,CM200005833,CONFORMIDAD SUB-DIREC.INMGRA. - F,14/10/2020 9:27,17/11/2020 17:32,,,,DESISTIDO
28,CHIMBOTE,2020,10,CM200005824,CONFORMIDAD SUB-DIREC.INMGRA. - F,13/10/2020 10:45,17/11/2020 17:36,,,,DESISTIDO
