ReportTitle,Textbox2
REPORTE TRAMITE - SOLICITUD DE CALIDAD MIGRATORIA,Fecha Consulta: 26/11/2024 13:27

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,HUANCAYO,2022,4,HA220008481,EVALUACIÓN - I,19/04/2022 12:13,,,,,DENEGADO
2,LIMA,2022,12,LM220763181,"PAGOS, FECHA Y NRO RD. - F",21/12/2022 8:22,23/12/2022 9:20,,,,DENEGADO
3,LIMA,2022,12,LM220761344,"PAGOS, FECHA Y NRO RD. - F",20/12/2022 12:52,23/12/2022 9:09,,,,DENEGADO
4,LIMA,2022,12,LM220759395,"PAGOS, FECHA Y NRO RD. - F",19/12/2022 15:29,23/12/2022 9:07,,,,DENEGADO
5,LIMA,2022,12,LM220759366,"PAGOS, FECHA Y NRO RD. - F",19/12/2022 15:17,23/12/2022 9:07,,,,DENEGADO
6,LIMA,2022,12,LM220755738,"PAGOS, FECHA Y NRO RD. - F",16/12/2022 15:11,23/12/2022 9:05,,,,DENEGADO
7,LIMA,2022,12,LM220755558,"PAGOS, FECHA Y NRO RD. - F",16/12/2022 14:01,23/12/2022 9:04,,,,DENEGADO
8,LIMA,2022,11,LM220654758,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 16:47,04/11/2022 15:55,,,,DENEGADO
9,LIMA,2022,11,LM220654717,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 16:31,04/11/2022 15:52,,,,DENEGADO
10,LIMA,2022,11,LM220654704,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 16:26,04/11/2022 15:50,,,,DENEGADO
11,LIMA,2022,11,LM220654689,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 16:21,04/11/2022 15:49,,,,DENEGADO
12,LIMA,2022,11,LM220654429,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 14:41,04/11/2022 15:31,,,,DENEGADO
13,LIMA,2022,11,LM220654373,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 14:28,04/11/2022 15:31,,,,DENEGADO
14,LIMA,2022,11,LM220654340,"PAGOS, FECHA Y NRO RD. - F",03/11/2022 14:18,04/11/2022 15:29,,,,DENEGADO
15,LIMA,2022,10,LM220610224,EVALUACIÓN - F,14/10/2022 0:00,,,,,DENEGADO
16,LIMA,2022,9,LM220682707,CONFORMIDAD SUB-DIREC.INMGRA. - F,22/09/2022 0:00,22/09/2022 0:00,,,,DENEGADO
17,LIMA,2022,8,LM220470541,CONFORMIDAD SUB-DIREC.INMGRA. - I,20/08/2022 11:25,,,,,DENEGADO
18,LIMA,2022,8,LM220471205,ASOCIACION BENEFICIARIO - F,20/08/2022 0:00,,,,,DENEGADO
19,LIMA,2022,8,LM220468383,"PAGOS, FECHA Y NRO RD. - F",19/08/2022 16:09,20/10/2022 16:27,,,,DENEGADO
20,LIMA,2022,6,LM220316458,RECONSIDERACION. - F,18/06/2022 23:07,26/08/2022 0:00,,,,DENEGADO
21,LIMA,2022,6,LM220475962,EVALUACIÓN - F,15/06/2022 0:00,,,,,DENEGADO
22,LIMA,2022,5,LM220262970,CONFORMIDAD SUB-DIREC.INMGRA. - I,26/05/2022 8:52,,,,,DENEGADO
23,LIMA,2022,5,LM220262930,CONFORMIDAD DIREC.INMGRACION. - I,26/05/2022 8:37,06/09/2022 15:48,,,,DENEGADO
24,LIMA,2022,5,LM220234526,CONFORMIDAD SUB-DIREC.INMGRA. - I,09/05/2022 17:38,,,,,DENEGADO
25,LIMA,2022,5,LM220234393,CONFORMIDAD SUB-DIREC.INMGRA. - I,09/05/2022 17:00,,,,,DENEGADO
26,LIMA,2022,3,LM220173838,CONFORMIDAD SUB-DIREC.INMGRA. - I,27/03/2022 20:41,,,,,DENEGADO
27,LIMA,2022,3,LM220173826,CONFORMIDAD SUB-DIREC.INMGRA. - F,27/03/2022 20:14,17/08/2022 15:37,,,,DENEGADO
28,PTO MALDON.,2022,10,PA220003212,CONFORMIDAD DIREC.INMGRACION. - I,24/10/2022 12:04,06/12/2022 15:28,,,,DENEGADO
29,PUCALLPA,2022,4,PC220002116,CONFORMIDAD DIREC.INMGRACION. - I,06/04/2022 16:45,07/07/2022 15:47,,,,DENEGADO
30,TRUJILLO,2022,8,TU220028228,CONFORMIDAD DIREC.INMGRACION. - I,15/08/2022 12:38,20/12/2022 16:17,,,,DENEGADO
31,TRUJILLO,2022,5,TU220016624,CONFORMIDAD DIREC.INMGRACION. - I,03/05/2022 9:47,03/08/2022 15:34,,,,DENEGADO

