ReportTitle,Textbox2
REPORTE TRAMITE - SOLICITUD DE CALIDAD MIGRATORIA,Fecha Consulta: 09/12/2024 19:05

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2023,10,AQ230019026,EVALUACIÓN - I,27/10/2023 12:24,,,,,ABANDONO
2,AREQUIPA,2023,8,AQ230013335,EVALUACIÓN - I,31/08/2023 10:16,,,,,ABANDONO
3,AREQUIPA,2023,8,AQ230013334,EVALUACIÓN - I,31/08/2023 10:04,,,,,ABANDONO
4,AREQUIPA,2023,6,AQ230009244,EVALUACIÓN - I,19/06/2023 11:08,,,,,ABANDONO
5,AREQUIPA,2023,5,AQ230007772,EVALUACIÓN - I,22/05/2023 16:25,,,,,ABANDONO
6,AREQUIPA,2023,3,AQ230004118,EVALUACIÓN - I,14/03/2023 9:58,,,,,ABANDONO
7,CHICLAYO,2023,9,CY230029399,EVALUACIÓN - F,13/09/2023 17:05,,24/11/2023 9:21,"Asenjo Valderrama, Leoncio",ABANDONADO,ABANDONO
8,CHICLAYO,2023,6,CY230014435,CONFORMIDAD DIREC.INMGRACION. - I,20/06/2023 18:14,05/09/2023 13:48,,,,ABANDONO
9,CUSCO,2023,8,CS230016997,EVALUACIÓN - I,21/08/2023 14:46,,,,,ABANDONO
10,CUSCO,2023,8,CS230016996,EVALUACIÓN - I,21/08/2023 14:46,,,,,ABANDONO
11,CUSCO,2023,8,CS230016995,EVALUACIÓN - I,21/08/2023 14:46,,,,,ABANDONO
12,CUSCO,2023,8,CS230016991,EVALUACIÓN - I,21/08/2023 14:23,,,,,ABANDONO
13,CUSCO,2023,8,CS230016990,EVALUACIÓN - I,21/08/2023 14:23,,,,,ABANDONO
14,CUSCO,2023,8,CS230016989,EVALUACIÓN - I,21/08/2023 14:23,,,,,ABANDONO
15,CUSCO,2023,8,CS230016986,EVALUACIÓN - I,21/08/2023 13:57,,,,,ABANDONO
16,CUSCO,2023,8,CS230016985,EVALUACIÓN - I,21/08/2023 13:57,,,,,ABANDONO
17,ILO,2023,4,IL230000588,EVALUACIÓN - I,10/04/2023 11:58,,,,,ABANDONO
18,LIMA,2023,10,LM230822912,CONFORMIDAD SUB-DIREC.INMGRA. - I,19/10/2023 1:05,,,,,ABANDONO
19,LIMA,2023,10,LM230803644,EVALUACIÓN - F,12/10/2023 9:26,,20/03/2024 15:57,"Mera Castro, Margot Karin",ABANDONADO,ABANDONO
20,LIMA,2023,10,LM230803562,EVALUACIÓN - F,12/10/2023 9:10,,20/03/2024 15:48,"Mera Castro, Margot Karin",ABANDONADO,ABANDONO
21,LIMA,2023,9,LM230733547,CONFORMIDAD SUB-DIREC.INMGRA. - I,16/09/2023 5:20,,,,,ABANDONO
22,LIMA,2023,9,LM230729170,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2023 5:01,,,,,ABANDONO
23,LIMA,2023,9,LM230729166,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2023 4:47,,,,,ABANDONO
24,LIMA,2023,9,LM230729164,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2023 3:26,,,,,ABANDONO
25,LIMA,2023,9,LM230723215,CONFORMIDAD SUB-DIREC.INMGRA. - I,12/09/2023 6:16,,,,,ABANDONO
26,LIMA,2023,9,LM230723198,CONFORMIDAD SUB-DIREC.INMGRA. - I,12/09/2023 5:17,,,,,ABANDONO
27,LIMA,2023,9,LM230723193,CONFORMIDAD SUB-DIREC.INMGRA. - I,12/09/2023 5:12,,,,,ABANDONO
28,LIMA,2023,9,LM230723169,CONFORMIDAD SUB-DIREC.INMGRA. - I,12/09/2023 2:58,,,,,ABANDONO
29,LIMA,2023,9,LM230711002,CONFORMIDAD SUB-DIREC.INMGRA. - I,06/09/2023 17:24,,,,,ABANDONO
30,LIMA,2023,9,LM230705212,CONFORMIDAD SUB-DIREC.INMGRA. - I,04/09/2023 21:43,,,,,ABANDONO
31,LIMA,2023,9,LM230705185,CONFORMIDAD SUB-DIREC.INMGRA. - I,04/09/2023 21:30,,,,,ABANDONO
32,LIMA,2023,8,LM230681490,CONFORMIDAD SUB-DIREC.INMGRA. - I,26/08/2023 4:45,,,,,ABANDONO
33,LIMA,2023,8,LM230671588,CONFORMIDAD SUB-DIREC.INMGRA. - I,23/08/2023 4:19,,,,,ABANDONO
34,LIMA,2023,6,LM230475300,CONFORMIDAD SUB-DIREC.INMGRA. - I,23/06/2023 8:27,,,,,ABANDONO
