ReportTitle,Textbox2
REPORTE TRAMITE - SOLICITUD DE CALIDAD MIGRATORIA,Fecha Consulta: 05/12/2024 10:54

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,LIMA,2018,12,LM180675495,CONFORMIDAD DIREC.INMGRACION. - I,26/12/2018 10:26,04/04/2019 14:52,,,,DESISTIDO
2,LIMA,2018,12,LM180675329,CONFORMIDAD DIREC.INMGRACION. - I,26/12/2018 9:52,19/07/2019 18:23,,,,DESISTIDO
3,LIMA,2018,12,LM180659373,CONFORMIDAD DIREC.INMGRACION. - I,18/12/2018 8:28,11/03/2019 9:57,,,,DESISTIDO
4,LIMA,2018,12,LM180647121,CONFORMIDAD DIREC.INMGRACION. - I,12/12/2018 14:06,07/02/2019 11:56,,,,DESISTIDO
5,LIMA,2018,12,LM180647117,CONFORMIDAD DIREC.INMGRACION. - I,12/12/2018 14:04,07/02/2019 12:01,,,,DESISTIDO
6,LIMA,2018,12,LM180647068,CONFORMIDAD DIREC.INMGRACION. - I,12/12/2018 13:49,07/02/2019 11:49,,,,DESISTIDO
7,LIMA,2018,12,LM180646993,CONFORMIDAD DIREC.INMGRACION. - I,12/12/2018 13:24,07/02/2019 11:49,,,,DESISTIDO
8,LIMA,2018,12,LM180646985,CONFORMIDAD DIREC.INMGRACION. - F,12/12/2018 13:21,07/02/2019 11:49,,,,DESISTIDO
9,LIMA,2018,12,LM180641283,CONFORMIDAD DIREC.INMGRACION. - I,10/12/2018 13:54,30/01/2019 21:36,,,,DESISTIDO
10,LIMA,2018,11,LM180563994,CONFORMIDAD DIREC.INMGRACION. - I,07/11/2018 20:03,29/11/2018 16:36,,,,DESISTIDO
11,LIMA,2018,10,LM180527845,CONFORMIDAD DIREC.INMGRACION. - I,26/10/2018 8:43,10/01/2019 10:39,,,,DESISTIDO
12,LIMA,2018,10,LM180480893,CONFORMIDAD DIREC.INMGRACION. - I,11/10/2018 8:58,07/11/2018 17:56,,,,DESISTIDO
13,LIMA,2018,10,LM180464281,CONFORMIDAD DIREC.INMGRACION. - I,04/10/2018 13:51,03/01/2019 18:27,,,,DESISTIDO
14,LIMA,2018,7,LM180250947,CONFORMIDAD DIREC.INMGRACION. - I,09/07/2018 10:25,23/08/2018 17:36,,,,DESISTIDO
15,LIMA,2018,5,LM180182060,CONFORMIDAD DIREC.INMGRACION. - I,31/05/2018 12:56,10/08/2018 12:39,,,,DESISTIDO
16,LIMA,2018,5,LM180175608,CONFORMIDAD DIREC.INMGRACION. - I,28/05/2018 8:47,10/01/2019 10:38,,,,DESISTIDO
17,LIMA,2018,4,LM180118076,CONFORMIDAD DIREC.INMGRACION. - I,10/04/2018 9:41,22/05/2018 18:09,,,,DESISTIDO
18,LIMA,2018,4,LM180116590,CONFORMIDAD DIREC.INMGRACION. - I,09/04/2018 10:21,08/05/2018 11:49,,,,DESISTIDO
19,LIMA,2018,3,LM180076820,CONFORMIDAD DIREC.INMGRACION. - I,05/03/2018 15:00,03/07/2018 17:02,,,,DESISTIDO
20,LIMA,2018,1,LM180033844,CONFORMIDAD DIREC.INMGRACION. - I,30/01/2018 9:14,13/02/2018 12:18,,,,DESISTIDO
21,LIMA,2018,1,LM180025720,CONFORMIDAD DIREC.INMGRACION. - I,23/01/2018 11:28,05/02/2018 21:48,,,,DESISTIDO

