ReportTitle,Textbox2
REPORTE TRAMITE - SOLICITUD DE CALIDAD MIGRATORIA,Fecha Consulta: 04/12/2024 17:40

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2021,10,AQ210043216,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 15:24,21/10/2021 13:40,,,,APROBADO
2,AREQUIPA,2021,10,AQ210043213,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 15:14,21/10/2021 13:23,,,,APROBADO
3,AREQUIPA,2021,10,AQ210043210,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 15:04,21/10/2021 13:36,,,,APROBADO
4,AREQUIPA,2021,10,AQ210043206,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 14:58,21/10/2021 13:00,,,,APROBADO
5,AREQUIPA,2021,10,AQ210043203,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 14:52,21/10/2021 13:06,,,,APROBADO
6,AREQUIPA,2021,10,AQ210043202,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 14:49,21/10/2021 13:12,,,,APROBADO
7,AREQUIPA,2021,10,AQ210043197,"PAGOS, FECHA Y NRO RD. - F",20/10/2021 14:33,21/10/2021 13:18,,,,APROBADO
8,AREQUIPA,2021,10,AQ210041518,"PAGOS, FECHA Y NRO RD. - F",11/10/2021 22:42,23/11/2021 18:57,,,,APROBADO
9,AREQUIPA,2021,7,AQ210020850,"PAGOS, FECHA Y NRO RD. - F",13/07/2021 21:14,24/07/2021 11:33,,,,APROBADO
10,AREQUIPA,2021,6,AQ210018100,"PAGOS, FECHA Y NRO RD. - F",23/06/2021 14:17,18/09/2021 12:29,,,,APROBADO
11,AREQUIPA,2021,6,AQ210017809,"PAGOS, FECHA Y NRO RD. - F",22/06/2021 10:07,13/10/2021 13:17,,,,APROBADO
12,AREQUIPA,2021,6,AQ210017796,"PAGOS, FECHA Y NRO RD. - F",22/06/2021 8:46,13/10/2021 14:14,,,,APROBADO
13,CHICLAYO,2021,12,CY210043859,"PAGOS, FECHA Y NRO RD. - F",28/12/2021 16:37,09/02/2022 8:54,,,,APROBADO
14,CHICLAYO,2021,12,CY210041323,"PAGOS, FECHA Y NRO RD. - F",10/12/2021 10:24,10/03/2022 15:28,,,,APROBADO
15,CHICLAYO,2021,11,CY210039698,"PAGOS, FECHA Y NRO RD. - F",30/11/2021 16:57,13/01/2022 23:01,,,,APROBADO
16,CHICLAYO,2021,10,CY210032949,"PAGOS, FECHA Y NRO RD. - F",21/10/2021 13:35,16/05/2022 14:46,,,,APROBADO
17,CHICLAYO,2021,9,CY210025828,"PAGOS, FECHA Y NRO RD. - F",16/09/2021 19:20,22/11/2021 12:26,,,,APROBADO
18,CHICLAYO,2021,9,CY210025793,"PAGOS, FECHA Y NRO RD. - F",16/09/2021 17:28,22/11/2021 12:42,,,,APROBADO
19,CHICLAYO,2021,9,CY210025791,"PAGOS, FECHA Y NRO RD. - F",16/09/2021 17:21,22/11/2021 12:58,,,,APROBADO
20,CUSCO,2021,12,CS210029812,"PAGOS, FECHA Y NRO RD. - F",22/12/2021 14:12,29/12/2021 11:46,,,,APROBADO
21,HUANCAYO,2021,11,HA210028723,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 19:42,16/11/2021 18:12,,,,APROBADO
22,HUANCAYO,2021,11,HA210028722,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 19:29,16/11/2021 18:36,,,,APROBADO
23,HUANCAYO,2021,11,HA210028721,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 19:11,16/11/2021 17:47,,,,APROBADO
24,HUANCAYO,2021,11,HA210028720,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 18:44,16/11/2021 19:39,,,,APROBADO
25,HUANCAYO,2021,11,HA210028719,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 18:16,16/11/2021 18:19,,,,APROBADO
26,HUANCAYO,2021,11,HA210028718,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 18:04,16/11/2021 17:27,,,,APROBADO
27,HUANCAYO,2021,11,HA210028717,"PAGOS, FECHA Y NRO RD. - F",12/11/2021 17:50,16/11/2021 18:48,,,,APROBADO
