ReportTitle,Textbox2
REPORTE TRAMITE - SOLICITUD DE CALIDAD MIGRATORIA,Fecha Consulta: 06/12/2024 14:16

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,LIMA,2021,12,LM210927535,CONFORMIDAD SUB-DIREC.INMGRA. - I,21/12/2021 3:55,,,,,DENEGADO
2,LIMA,2021,11,LM210822782,CONFORMIDAD SUB-DIREC.INMGRA. - I,17/11/2021 17:36,,,,,DENEGADO
3,LIMA,2021,11,LM210799093,CONFORMIDAD DIREC.INMGRACION. - I,10/11/2021 20:22,02/10/2023 9:03,,,,DENEGADO
4,LIMA,2021,10,LM210742242,CONFORMIDAD SUB-DIREC.INMGRA. - I,27/10/2021 8:01,,,,,DENEGADO
5,LIMA,2021,10,LM210720173,CONFORMIDAD DIREC.INMGRACION. - I,22/10/2021 12:22,02/10/2023 9:03,,,,DENEGADO
6,LIMA,2021,10,LM210684076,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/10/2021 16:47,,,,,DENEGADO
7,LIMA,2021,10,LM210682691,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/10/2021 11:55,,,,,DENEGADO
8,LIMA,2021,10,LM210664518,CONFORMIDAD SUB-DIREC.INMGRA. - I,07/10/2021 12:40,,,,,DENEGADO
9,LIMA,2021,10,LM210655419,CONFORMIDAD DIREC.INMGRACION. - I,05/10/2021 16:50,02/10/2023 9:02,,,,DENEGADO
10,LIMA,2021,10,LM210652927,CONFORMIDAD SUB-DIREC.INMGRA. - I,05/10/2021 7:45,,,,,DENEGADO
11,LIMA,2021,9,LM210611213,CONFORMIDAD DIREC.INMGRACION. - I,24/09/2021 15:41,02/10/2023 9:02,,,,DENEGADO
12,LIMA,2021,9,LM210608075,CONFORMIDAD SUB-DIREC.INMGRA. - I,24/09/2021 7:32,,,,,DENEGADO
13,LIMA,2021,9,LM210595817,CONFORMIDAD SUB-DIREC.INMGRA. - I,22/09/2021 10:55,,,,,DENEGADO
14,LIMA,2021,9,LM210595046,CONFORMIDAD DIREC.INMGRACION. - I,22/09/2021 8:34,02/10/2023 9:02,,,,DENEGADO
15,LIMA,2021,9,LM210588992,CONFORMIDAD SUB-DIREC.INMGRA. - I,21/09/2021 10:12,,,,,DENEGADO
16,LIMA,2021,9,LM210583084,CONFORMIDAD SUB-DIREC.INMGRA. - I,20/09/2021 14:01,,,,,DENEGADO
17,LIMA,2021,9,LM210582491,CONFORMIDAD SUB-DIREC.INMGRA. - I,20/09/2021 12:10,,,,,DENEGADO
18,LIMA,2021,9,LM210573730,CONFORMIDAD SUB-DIREC.INMGRA. - I,17/09/2021 16:06,,,,,DENEGADO
19,LIMA,2021,9,LM210566378,CONFORMIDAD DIREC.INMGRACION. - I,16/09/2021 13:35,19/12/2022 14:46,,,,DENEGADO
20,LIMA,2021,9,LM210562044,CONFORMIDAD DIREC.INMGRACION. - I,15/09/2021 22:18,02/10/2023 9:01,,,,DENEGADO
21,LIMA,2021,9,LM210561350,CONFORMIDAD SUB-DIREC.INMGRA. - I,15/09/2021 18:14,,,,,DENEGADO
22,LIMA,2021,9,LM210560701,CONFORMIDAD SUB-DIREC.INMGRA. - I,15/09/2021 16:08,,,,,DENEGADO
23,LIMA,2021,9,LM210558807,CONFORMIDAD SUB-DIREC.INMGRA. - I,15/09/2021 11:09,,,,,DENEGADO
24,LIMA,2021,9,LM210554672,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2021 16:12,,,,,DENEGADO
25,LIMA,2021,9,LM210554427,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2021 15:31,,,,,DENEGADO
26,LIMA,2021,9,LM210552919,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2021 11:23,,,,,DENEGADO
27,LIMA,2021,9,LM210552501,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2021 10:19,,,,,DENEGADO
28,LIMA,2021,9,LM210551977,CONFORMIDAD SUB-DIREC.INMGRA. - I,14/09/2021 8:55,,,,,DENEGADO
29,LIMA,2021,9,LM210547134,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/09/2021 13:39,,,,,DENEGADO
30,LIMA,2021,9,LM210546856,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/09/2021 12:42,,,,,DENEGADO
31,LIMA,2021,9,LM210546019,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/09/2021 10:37,,,,,DENEGADO
32,LIMA,2021,9,LM210545311,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/09/2021 8:44,,,,,DENEGADO
33,LIMA,2021,9,LM210544861,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/09/2021 7:08,,,,,DENEGADO
34,LIMA,2021,9,LM210525588,CONFORMIDAD DIREC.INMGRACION. - I,08/09/2021 14:53,02/10/2023 9:01,,,,DENEGADO
35,LIMA,2021,9,LM210517149,CONFORMIDAD SUB-DIREC.INMGRA. - I,07/09/2021 8:13,,,,,DENEGADO
36,LIMA,2021,9,LM210512279,CONFORMIDAD SUB-DIREC.INMGRA. - I,06/09/2021 8:23,,,,,DENEGADO
37,LIMA,2021,9,LM210512072,CONFORMIDAD SUB-DIREC.INMGRA. - I,06/09/2021 7:33,,,,,DENEGADO
38,LIMA,2021,9,LM210504382,CONFORMIDAD SUB-DIREC.INMGRA. - I,03/09/2021 9:15,,,,,DENEGADO
39,LIMA,2021,9,LM210501705,CONFORMIDAD SUB-DIREC.INMGRA. - I,02/09/2021 15:27,,,,,DENEGADO
40,LIMA,2021,9,LM210497206,CONFORMIDAD DIREC.INMGRACION. - I,01/09/2021 14:38,02/10/2023 9:00,,,,DENEGADO
41,LIMA,2021,8,LM210486744,CONFORMIDAD SUB-DIREC.INMGRA. - I,27/08/2021 17:19,,,,,DENEGADO
42,LIMA,2021,8,LM210484248,CONFORMIDAD SUB-DIREC.INMGRA. - I,27/08/2021 9:00,,,,,DENEGADO
43,LIMA,2021,8,LM210477405,CONFORMIDAD SUB-DIREC.INMGRA. - I,25/08/2021 14:33,,,,,DENEGADO
44,LIMA,2021,8,LM210474348,CONFORMIDAD SUB-DIREC.INMGRA. - I,24/08/2021 18:37,,,,,DENEGADO
45,LIMA,2021,8,LM210469147,CONFORMIDAD SUB-DIREC.INMGRA. - I,23/08/2021 16:45,,,,,DENEGADO
46,LIMA,2021,8,LM210437262,CONFORMIDAD SUB-DIREC.INMGRA. - I,17/08/2021 15:24,,,,,DENEGADO
47,LIMA,2021,8,LM210436921,CONFORMIDAD SUB-DIREC.INMGRA. - I,17/08/2021 14:47,,,,,DENEGADO
48,LIMA,2021,8,LM210412517,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/08/2021 18:59,,,,,DENEGADO
49,LIMA,2021,8,LM210409847,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/08/2021 13:05,,,,,DENEGADO
50,LIMA,2021,8,LM210408805,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/08/2021 9:32,,,,,DENEGADO
51,LIMA,2021,8,LM210408207,CONFORMIDAD SUB-DIREC.INMGRA. - I,13/08/2021 7:22,,,,,DENEGADO
52,LIMA,2021,8,LM210407138,CONFORMIDAD SUB-DIREC.INMGRA. - I,12/08/2021 19:36,,,,,DENEGADO
53,LIMA,2021,8,LM210397364,CONFORMIDAD SUB-DIREC.INMGRA. - F,11/08/2021 12:15,25/04/2022 10:54,,,,DENEGADO
54,LIMA,2021,8,LM210396443,CONFORMIDAD SUB-DIREC.INMGRA. - I,11/08/2021 10:15,,,,,DENEGADO
55,LIMA,2021,8,LM210395561,CONFORMIDAD SUB-DIREC.INMGRA. - F,11/08/2021 8:08,25/04/2022 10:54,,,,DENEGADO
56,LIMA,2021,8,LM210389136,CONFORMIDAD SUB-DIREC.INMGRA. - I,10/08/2021 12:19,,,,,DENEGADO
57,LIMA,2021,8,LM210387824,CONFORMIDAD SUB-DIREC.INMGRA. - I,10/08/2021 9:01,,,,,DENEGADO
58,LIMA,2021,8,LM210387433,CONFORMIDAD SUB-DIREC.INMGRA. - I,10/08/2021 8:02,,,,,DENEGADO
59,LIMA,2021,8,LM210384235,CONFORMIDAD SUB-DIREC.INMGRA. - I,09/08/2021 19:44,,,,,DENEGADO
60,LIMA,2021,8,LM210383964,CONFORMIDAD SUB-DIREC.INMGRA. - I,09/08/2021 19:12,,,,,DENEGADO
61,LIMA,2021,8,LM210372441,CONFORMIDAD SUB-DIREC.INMGRA. - I,07/08/2021 13:16,,,,,DENEGADO
62,LIMA,2021,8,LM210368198,CONFORMIDAD SUB-DIREC.INMGRA. - I,06/08/2021 15:46,,,,,DENEGADO
