ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA ESPECIAL RESIDENTE,Fecha Consulta: 06/12/2024 14:15

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,CHIMBOTE,2018,8,CM180011923,EVALUACIÓN - I,02/08/2018 15:21,,,,,DESISTIDO
2,CHIMBOTE,2018,3,CM180004103,CONFORMIDAD DIREC.INMGRACION. - I,16/03/2018 12:00,06/04/2018 17:28,,,,DESISTIDO
3,CUSCO,2018,11,CS180019550,EVALUACIÓN - F,10/11/2018 8:37,11/12/2018 15:18,,,,DESISTIDO
4,CUSCO,2018,4,CS180007104,CONFORMIDAD DIREC.INMGRACION. - I,17/04/2018 12:44,16/08/2018 10:18,,,,DESISTIDO
5,LIMA,2018,12,LM180636280,EVALUACIÓN - F,07/12/2018 6:32,15/03/2019 8:58,,,,DESISTIDO
6,LIMA,2018,11,LM180597962,EVALUACIÓN - F,20/11/2018 18:02,22/02/2019 15:41,,,,DESISTIDO
7,LIMA,2018,11,LM180559478,EVALUACIÓN - F,06/11/2018 16:40,19/11/2019 9:38,,,,DESISTIDO
8,LIMA,2018,9,LM180373898,EVALUACIÓN - F,03/09/2018 12:05,04/01/2019 16:54,,,,DESISTIDO
9,LIMA,2018,5,LM180149195,EVALUACIÓN - F,07/05/2018 9:11,28/05/2018 17:40,,,,DESISTIDO
10,LIMA,2018,5,LM180149164,EVALUACIÓN - F,07/05/2018 9:00,28/05/2018 17:39,,,,DESISTIDO
11,LIMA,2018,5,LM180144227,EVALUACIÓN - F,02/05/2018 11:14,08/06/2018 16:59,,,,DESISTIDO
12,LIMA,2018,3,LM180077273,CONFORMIDAD SUB-DIREC.INMGRA. - I,05/03/2018 17:47,12/07/2018 16:39,,,,DESISTIDO
13,LIMA,2018,3,LM180077233,CONFORMIDAD SUB-DIREC.INMGRA. - I,05/03/2018 17:30,12/07/2018 16:25,,,,DESISTIDO
14,LIMA,2018,3,LM180076378,"PAGOS, FECHA Y NRO RD. - F",05/03/2018 12:21,09/08/2018 14:41,,,,DESISTIDO
15,LIMA,2018,2,LM180053332,"PAGOS, FECHA Y NRO RD. - F",14/02/2018 12:20,17/04/2018 17:31,,,,DESISTIDO
16,LIMA,2018,2,LM180048712,CONFORMIDAD SUB-DIREC.INMGRA. - I,09/02/2018 17:50,12/07/2018 17:20,,,,DESISTIDO
17,LIMA,2018,2,LM180044075,CONFORMIDAD SUB-DIREC.INMGRA. - I,07/02/2018 9:31,25/06/2018 16:20,,,,DESISTIDO
18,LIMA,2018,2,LM180037980,"PAGOS, FECHA Y NRO RD. - I",01/02/2018 14:28,12/07/2018 17:35,,,,DESISTIDO
19,TRUJILLO,2018,3,TU180016343,CONFORMIDAD DIREC.INMGRACION. - I,28/03/2018 10:39,23/04/2018 16:05,,,,DESISTIDO

