ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA ESPECIAL RESIDENTE,Fecha Consulta: 26/11/2024 13:26

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2019,11,AQ190049360,EVALUACIÓN - F,30/11/2019 10:02,12/12/2019 11:27,,,,NO PRESENTADA
2,AREQUIPA,2019,8,AQ190034941,EVALUACIÓN - F,24/08/2019 11:50,03/09/2019 11:41,,,,NO PRESENTADA
3,AREQUIPA,2019,7,AQ190030350,EVALUACIÓN - F,24/07/2019 13:11,24/07/2019 13:37,,,,NO PRESENTADA
4,AREQUIPA,2019,2,AQ190008572,EVALUACIÓN - F,15/02/2019 8:49,18/02/2019 15:41,,,,NO PRESENTADA
5,CHIMBOTE,2019,11,CM190018239,EVALUACIÓN - F,25/11/2019 11:08,22/01/2020 10:20,,,,NO PRESENTADA
6,CHIMBOTE,2019,3,CM190005328,EVALUACIÓN - F,25/03/2019 15:16,23/04/2019 18:34,,,,NO PRESENTADA
7,CUSCO,2019,12,CS190024396,EVALUACIÓN - F,30/12/2019 8:47,29/03/2023 14:31,,,,NO PRESENTADA
8,CUSCO,2019,12,CS190023197,EVALUACIÓN - F,14/12/2019 10:38,29/03/2023 14:29,,,,NO PRESENTADA
9,CUSCO,2019,11,CS190019487,EVALUACIÓN - F,04/11/2019 16:38,29/03/2023 14:27,,,,NO PRESENTADA
10,CUSCO,2019,10,CS190018526,EVALUACIÓN - F,17/10/2019 16:01,29/03/2023 14:26,,,,NO PRESENTADA
11,CUSCO,2019,10,CS190018190,EVALUACIÓN - F,11/10/2019 10:32,13/04/2022 14:58,,,,NO PRESENTADA
12,CUSCO,2019,9,CS190015941,EVALUACIÓN - F,06/09/2019 11:23,11/09/2019 12:11,,,,NO PRESENTADA
13,CUSCO,2019,9,CS190015929,EVALUACIÓN - F,06/09/2019 10:42,11/09/2019 11:56,,,,NO PRESENTADA
14,CUSCO,2019,7,CS190012920,EVALUACIÓN - F,19/07/2019 16:20,29/03/2023 14:24,,,,NO PRESENTADA
15,CUSCO,2019,7,CS190011633,EVALUACIÓN - F,01/07/2019 14:58,22/08/2019 10:19,,,,NO PRESENTADA
16,CUSCO,2019,6,CS190011497,EVALUACIÓN - F,27/06/2019 16:12,29/03/2023 14:22,,,,NO PRESENTADA
17,CUSCO,2019,6,CS190011488,EVALUACIÓN - F,27/06/2019 15:23,29/03/2023 14:19,,,,NO PRESENTADA
18,CUSCO,2019,6,CS190011481,EVALUACIÓN - F,27/06/2019 15:00,01/02/2022 14:29,,,,NO PRESENTADA
19,LIMA,2019,12,LM190419240,EVALUACIÓN - F,31/12/2019 13:15,22/01/2020 18:08,,,,NO PRESENTADA
20,LIMA,2019,12,LM190419201,EVALUACIÓN - F,31/12/2019 12:47,10/01/2020 19:24,,,,NO PRESENTADA
21,LIMA,2019,12,LM190418988,EVALUACIÓN - F,31/12/2019 11:12,03/01/2020 17:57,,,,NO PRESENTADA
22,LIMA,2019,12,LM190418873,EVALUACIÓN - F,31/12/2019 10:28,10/01/2020 19:55,,,,NO PRESENTADA
23,LIMA,2019,12,LM190418800,EVALUACIÓN - F,31/12/2019 10:06,08/01/2020 19:04,,,,NO PRESENTADA
24,LIMA,2019,12,LM190418788,EVALUACIÓN - F,31/12/2019 10:00,10/01/2020 19:23,,,,NO PRESENTADA
25,LIMA,2019,12,LM190418691,EVALUACIÓN - F,31/12/2019 9:13,13/01/2020 14:59,,,,NO PRESENTADA
26,LIMA,2019,12,LM190418442,EVALUACIÓN - F,30/12/2019 17:50,10/01/2020 19:22,,,,NO PRESENTADA
27,LIMA,2019,12,LM190418411,EVALUACIÓN - F,30/12/2019 17:39,03/01/2020 17:48,,,,NO PRESENTADA
28,LIMA,2019,12,LM190418407,EVALUACIÓN - F,30/12/2019 17:37,09/01/2020 18:49,,,,NO PRESENTADA
29,LIMA,2019,12,LM190418355,EVALUACIÓN - F,30/12/2019 17:21,06/01/2020 18:03,,,,NO PRESENTADA
30,LIMA,2019,12,LM190418087,EVALUACIÓN - F,30/12/2019 15:59,07/01/2020 17:58,,,,NO PRESENTADA
31,LIMA,2019,12,LM190417932,EVALUACIÓN - F,30/12/2019 15:09,15/01/2020 19:24,,,,NO PRESENTADA
32,LIMA,2019,12,LM190417852,EVALUACIÓN - F,30/12/2019 14:41,09/01/2020 18:49,,,,NO PRESENTADA
33,LIMA,2019,12,LM190416880,EVALUACIÓN - F,30/12/2019 9:33,09/01/2020 18:50,,,,NO PRESENTADA
34,LIMA,2019,12,LM190416713,EVALUACIÓN - F,30/12/2019 8:26,09/01/2020 18:51,,,,NO PRESENTADA
35,LIMA,2019,12,LM190415900,EVALUACIÓN - F,27/12/2019 16:35,10/01/2020 19:09,,,,NO PRESENTADA
36,LIMA,2019,12,LM190415574,EVALUACIÓN - F,27/12/2019 15:10,10/01/2020 18:43,,,,NO PRESENTADA
37,LIMA,2019,12,LM190415549,EVALUACIÓN - F,27/12/2019 15:01,10/01/2020 18:40,,,,NO PRESENTADA
38,LIMA,2019,12,LM190415282,EVALUACIÓN - F,27/12/2019 13:26,10/01/2020 19:20,,,,NO PRESENTADA
39,LIMA,2019,12,LM190414804,EVALUACIÓN - F,27/12/2019 10:48,06/01/2020 18:01,,,,NO PRESENTADA
40,LIMA,2019,12,LM190414505,EVALUACIÓN - F,27/12/2019 9:17,03/01/2020 17:58,,,,NO PRESENTADA
41,LIMA,2019,12,LM190414265,EVALUACIÓN - F,26/12/2019 17:24,08/01/2020 18:28,,,,NO PRESENTADA
42,LIMA,2019,12,LM190413588,EVALUACIÓN - F,26/12/2019 13:42,13/01/2020 14:57,,,,NO PRESENTADA
43,LIMA,2019,12,LM190413354,EVALUACIÓN - F,26/12/2019 11:48,15/01/2020 19:23,,,,NO PRESENTADA
44,LIMA,2019,12,LM190413324,EVALUACIÓN - F,26/12/2019 11:39,06/01/2020 18:05,,,,NO PRESENTADA
45,LIMA,2019,12,LM190412735,EVALUACIÓN - F,26/12/2019 8:05,09/01/2020 18:44,,,,NO PRESENTADA
46,LIMA,2019,12,LM190412719,EVALUACIÓN - F,24/12/2019 15:16,14/01/2020 16:35,,,,NO PRESENTADA
47,LIMA,2019,12,LM190412717,EVALUACIÓN - F,24/12/2019 15:14,08/01/2020 19:00,,,,NO PRESENTADA
48,LIMA,2019,12,LM190412715,EVALUACIÓN - F,24/12/2019 15:12,14/01/2020 16:36,,,,NO PRESENTADA
49,LIMA,2019,12,LM190412614,EVALUACIÓN - F,24/12/2019 13:00,08/01/2020 18:57,,,,NO PRESENTADA
50,LIMA,2019,12,LM190412443,EVALUACIÓN - F,24/12/2019 10:18,06/01/2020 18:07,,,,NO PRESENTADA
51,LIMA,2019,12,LM190412404,EVALUACIÓN - F,24/12/2019 9:54,14/01/2020 16:37,,,,NO PRESENTADA
52,LIMA,2019,12,LM190411915,EVALUACIÓN - F,23/12/2019 16:31,02/01/2020 16:20,,,,NO PRESENTADA
53,LIMA,2019,12,LM190411228,EVALUACIÓN - F,23/12/2019 12:41,09/01/2020 18:44,,,,NO PRESENTADA
54,LIMA,2019,12,LM190409898,EVALUACIÓN - F,20/12/2019 17:29,03/01/2020 18:09,,,,NO PRESENTADA
55,LIMA,2019,12,LM190409702,EVALUACIÓN - F,20/12/2019 16:25,02/01/2020 16:47,,,,NO PRESENTADA
56,LIMA,2019,12,LM190409017,EVALUACIÓN - F,20/12/2019 12:23,02/01/2020 16:21,,,,NO PRESENTADA
57,LIMA,2019,12,LM190408661,EVALUACIÓN - F,20/12/2019 10:41,03/01/2020 18:11,,,,NO PRESENTADA
58,LIMA,2019,12,LM190408635,EVALUACIÓN - F,20/12/2019 10:33,13/01/2020 14:58,,,,NO PRESENTADA
59,LIMA,2019,12,LM190407883,EVALUACIÓN - F,19/12/2019 15:13,09/01/2020 18:43,,,,NO PRESENTADA
60,LIMA,2019,12,LM190407163,EVALUACIÓN - F,19/12/2019 10:55,02/01/2020 16:17,,,,NO PRESENTADA
61,LIMA,2019,12,LM190405428,EVALUACIÓN - F,18/12/2019 10:18,02/01/2020 16:51,,,,NO PRESENTADA
62,LIMA,2019,12,LM190405215,EVALUACIÓN - F,18/12/2019 9:12,02/01/2020 16:19,,,,NO PRESENTADA
63,LIMA,2019,12,LM190404982,EVALUACIÓN - F,17/12/2019 16:47,02/01/2020 10:42,,,,NO PRESENTADA
64,LIMA,2019,12,LM190404784,EVALUACIÓN - F,17/12/2019 15:35,02/01/2020 10:40,,,,NO PRESENTADA
65,LIMA,2019,12,LM190404705,EVALUACIÓN - F,17/12/2019 15:11,09/01/2020 18:42,,,,NO PRESENTADA
66,LIMA,2019,12,LM190403517,EVALUACIÓN - F,17/12/2019 8:31,19/12/2019 16:18,,,,NO PRESENTADA
67,LIMA,2019,12,LM190403395,EVALUACIÓN - F,16/12/2019 17:49,19/12/2019 9:26,,,,NO PRESENTADA
68,LIMA,2019,12,LM190403390,EVALUACIÓN - F,16/12/2019 17:44,02/01/2020 16:13,,,,NO PRESENTADA
69,LIMA,2019,12,LM190403370,EVALUACIÓN - F,16/12/2019 17:32,09/01/2020 18:37,,,,NO PRESENTADA
70,LIMA,2019,12,LM190403239,EVALUACIÓN - F,16/12/2019 16:33,08/01/2020 18:40,,,,NO PRESENTADA
71,LIMA,2019,12,LM190401703,EVALUACIÓN - F,16/12/2019 8:05,08/01/2020 18:50,,,,NO PRESENTADA
72,LIMA,2019,12,LM190401276,EVALUACIÓN - F,13/12/2019 18:01,19/12/2019 9:21,,,,NO PRESENTADA
73,LIMA,2019,12,LM190400689,EVALUACIÓN - F,13/12/2019 13:22,19/12/2019 18:26,,,,NO PRESENTADA
74,LIMA,2019,12,LM190400647,EVALUACIÓN - F,13/12/2019 12:59,19/12/2019 19:07,,,,NO PRESENTADA
75,LIMA,2019,12,LM190400630,EVALUACIÓN - F,13/12/2019 12:52,09/01/2020 18:36,,,,NO PRESENTADA
76,LIMA,2019,12,LM190399738,EVALUACIÓN - F,12/12/2019 16:37,24/12/2019 12:38,,,,NO PRESENTADA
77,LIMA,2019,12,LM190398645,EVALUACIÓN - F,12/12/2019 9:39,09/01/2020 18:35,,,,NO PRESENTADA
78,LIMA,2019,12,LM190398293,EVALUACIÓN - F,11/12/2019 16:15,19/12/2019 16:39,,,,NO PRESENTADA
79,LIMA,2019,12,LM190397858,EVALUACIÓN - F,11/12/2019 13:33,19/12/2019 16:41,,,,NO PRESENTADA
80,LIMA,2019,12,LM190397476,EVALUACIÓN - F,11/12/2019 11:24,08/01/2020 18:43,,,,NO PRESENTADA
81,LIMA,2019,12,LM190396701,EVALUACIÓN - F,10/12/2019 15:49,09/01/2020 18:33,,,,NO PRESENTADA
82,LIMA,2019,12,LM190396389,EVALUACIÓN - F,10/12/2019 14:04,18/12/2019 17:51,,,,NO PRESENTADA
83,LIMA,2019,12,LM190396237,EVALUACIÓN - F,10/12/2019 13:04,24/12/2019 12:35,,,,NO PRESENTADA
84,LIMA,2019,12,LM190396234,EVALUACIÓN - F,10/12/2019 13:02,09/01/2020 18:32,,,,NO PRESENTADA
85,LIMA,2019,12,LM190395525,EVALUACIÓN - F,10/12/2019 9:25,03/01/2020 18:10,,,,NO PRESENTADA
86,LIMA,2019,12,LM190395320,EVALUACIÓN - F,10/12/2019 8:18,19/12/2019 16:37,,,,NO PRESENTADA
87,LIMA,2019,12,LM190394890,EVALUACIÓN - F,09/12/2019 15:16,11/12/2019 16:18,,,,NO PRESENTADA
88,LIMA,2019,12,LM190394347,EVALUACIÓN - F,09/12/2019 11:53,19/12/2019 19:01,,,,NO PRESENTADA
89,LIMA,2019,12,LM190394063,EVALUACIÓN - F,09/12/2019 10:33,11/12/2019 16:17,,,,NO PRESENTADA
90,LIMA,2019,12,LM190393739,EVALUACIÓN - F,09/12/2019 9:01,11/12/2019 16:15,,,,NO PRESENTADA
91,LIMA,2019,12,LM190392709,EVALUACIÓN - F,06/12/2019 13:45,10/12/2019 16:55,,,,NO PRESENTADA
92,LIMA,2019,12,LM190392699,EVALUACIÓN - F,06/12/2019 13:42,18/12/2019 17:32,,,,NO PRESENTADA
93,LIMA,2019,12,LM190391754,EVALUACIÓN - F,06/12/2019 8:09,10/12/2019 16:54,,,,NO PRESENTADA
94,LIMA,2019,12,LM190391254,EVALUACIÓN - F,05/12/2019 13:40,19/12/2019 19:00,,,,NO PRESENTADA
95,LIMA,2019,12,LM190390769,EVALUACIÓN - F,05/12/2019 10:38,09/12/2019 16:55,,,,NO PRESENTADA
96,LIMA,2019,12,LM190390597,EVALUACIÓN - F,05/12/2019 9:41,12/12/2019 8:24,,,,NO PRESENTADA
97,LIMA,2019,12,LM190390393,EVALUACIÓN - F,05/12/2019 8:36,19/12/2019 18:58,,,,NO PRESENTADA
98,LIMA,2019,12,LM190390326,EVALUACIÓN - F,05/12/2019 8:12,09/12/2019 16:58,,,,NO PRESENTADA
99,LIMA,2019,12,LM190390149,EVALUACIÓN - F,04/12/2019 15:40,09/12/2019 17:33,,,,NO PRESENTADA
100,LIMA,2019,12,LM190389032,EVALUACIÓN - F,04/12/2019 9:21,09/01/2020 18:21,,,,NO PRESENTADA
101,LIMA,2019,12,LM190387438,EVALUACIÓN - F,03/12/2019 9:39,19/12/2019 18:56,,,,NO PRESENTADA
102,LIMA,2019,12,LM190387117,EVALUACIÓN - F,02/12/2019 16:57,06/12/2019 19:22,,,,NO PRESENTADA
103,LIMA,2019,12,LM190386114,EVALUACIÓN - F,02/12/2019 11:39,19/12/2019 18:48,,,,NO PRESENTADA
104,LIMA,2019,12,LM190385500,EVALUACIÓN - F,02/12/2019 8:56,19/12/2019 18:50,,,,NO PRESENTADA
105,LIMA,2019,11,LM190385034,EVALUACIÓN - F,29/11/2019 17:24,05/12/2019 17:46,,,,NO PRESENTADA
106,LIMA,2019,11,LM190384944,EVALUACIÓN - F,29/11/2019 16:50,05/12/2019 17:46,,,,NO PRESENTADA
107,LIMA,2019,11,LM190384848,EVALUACIÓN - F,29/11/2019 16:15,04/12/2019 18:56,,,,NO PRESENTADA
108,LIMA,2019,11,LM190384797,EVALUACIÓN - F,29/11/2019 16:01,04/12/2019 17:20,,,,NO PRESENTADA
109,LIMA,2019,11,LM190384750,EVALUACIÓN - F,29/11/2019 15:51,05/12/2019 17:44,,,,NO PRESENTADA
110,LIMA,2019,11,LM190383911,EVALUACIÓN - F,29/11/2019 11:26,05/12/2019 17:42,,,,NO PRESENTADA
111,LIMA,2019,11,LM190383781,EVALUACIÓN - F,29/11/2019 10:51,05/12/2019 17:42,,,,NO PRESENTADA
112,LIMA,2019,11,LM190383415,EVALUACIÓN - F,29/11/2019 9:06,19/12/2019 18:43,,,,NO PRESENTADA
113,LIMA,2019,11,LM190383159,EVALUACIÓN - F,28/11/2019 17:03,06/12/2019 18:16,,,,NO PRESENTADA
114,LIMA,2019,11,LM190383034,EVALUACIÓN - F,28/11/2019 16:17,06/12/2019 18:15,,,,NO PRESENTADA
115,LIMA,2019,11,LM190382875,EVALUACIÓN - F,28/11/2019 15:34,06/12/2019 18:13,,,,NO PRESENTADA
116,LIMA,2019,11,LM190382775,EVALUACIÓN - F,28/11/2019 15:10,04/12/2019 18:28,,,,NO PRESENTADA
117,LIMA,2019,11,LM190382750,EVALUACIÓN - F,28/11/2019 15:01,06/12/2019 18:00,,,,NO PRESENTADA
118,LIMA,2019,11,LM190382719,EVALUACIÓN - F,28/11/2019 14:52,06/12/2019 18:01,,,,NO PRESENTADA
119,LIMA,2019,11,LM190382520,EVALUACIÓN - F,28/11/2019 13:44,05/12/2019 13:59,,,,NO PRESENTADA
120,LIMA,2019,11,LM190382243,EVALUACIÓN - F,28/11/2019 11:57,14/01/2020 16:37,,,,NO PRESENTADA
121,LIMA,2019,11,LM190382087,EVALUACIÓN - F,28/11/2019 11:12,06/12/2019 18:10,,,,NO PRESENTADA
122,LIMA,2019,11,LM190381391,EVALUACIÓN - F,27/11/2019 17:11,05/12/2019 17:27,,,,NO PRESENTADA
123,LIMA,2019,11,LM190381276,EVALUACIÓN - F,27/11/2019 16:25,06/12/2019 18:37,,,,NO PRESENTADA
124,LIMA,2019,11,LM190381080,EVALUACIÓN - F,27/11/2019 15:33,06/12/2019 18:36,,,,NO PRESENTADA
125,LIMA,2019,11,LM190381053,EVALUACIÓN - F,27/11/2019 15:26,06/12/2019 18:36,,,,NO PRESENTADA
126,LIMA,2019,11,LM190381050,EVALUACIÓN - F,27/11/2019 15:25,04/12/2019 19:38,,,,NO PRESENTADA
127,LIMA,2019,11,LM190380886,EVALUACIÓN - F,27/11/2019 14:43,04/12/2019 20:15,,,,NO PRESENTADA
128,LIMA,2019,11,LM190380863,EVALUACIÓN - F,27/11/2019 14:38,04/12/2019 17:26,,,,NO PRESENTADA
129,LIMA,2019,11,LM190380738,EVALUACIÓN - F,27/11/2019 13:57,14/01/2020 16:31,,,,NO PRESENTADA
130,LIMA,2019,11,LM190380719,EVALUACIÓN - F,27/11/2019 13:50,14/01/2020 16:30,,,,NO PRESENTADA
131,LIMA,2019,11,LM190380396,EVALUACIÓN - F,27/11/2019 11:56,05/12/2019 17:22,,,,NO PRESENTADA
132,LIMA,2019,11,LM190380372,EVALUACIÓN - F,27/11/2019 11:52,06/12/2019 17:57,,,,NO PRESENTADA
133,LIMA,2019,11,LM190380183,EVALUACIÓN - F,27/11/2019 11:04,04/12/2019 18:44,,,,NO PRESENTADA
134,LIMA,2019,11,LM190379715,EVALUACIÓN - F,27/11/2019 8:59,04/12/2019 17:25,,,,NO PRESENTADA
135,LIMA,2019,11,LM190379562,EVALUACIÓN - F,27/11/2019 8:09,02/01/2020 17:10,,,,NO PRESENTADA
136,LIMA,2019,11,LM190379391,EVALUACIÓN - F,26/11/2019 16:09,04/12/2019 20:01,,,,NO PRESENTADA
137,LIMA,2019,11,LM190379380,EVALUACIÓN - F,26/11/2019 16:03,06/12/2019 19:14,,,,NO PRESENTADA
138,LIMA,2019,11,LM190379059,EVALUACIÓN - F,26/11/2019 14:36,13/01/2020 15:01,,,,NO PRESENTADA
139,LIMA,2019,11,LM190378991,EVALUACIÓN - F,26/11/2019 14:16,05/12/2019 17:12,,,,NO PRESENTADA
140,LIMA,2019,11,LM190378939,EVALUACIÓN - F,26/11/2019 14:04,04/12/2019 19:53,,,,NO PRESENTADA
141,LIMA,2019,11,LM190378180,EVALUACIÓN - F,26/11/2019 10:29,04/12/2019 18:27,,,,NO PRESENTADA
142,LIMA,2019,11,LM190377535,EVALUACIÓN - F,25/11/2019 16:59,06/12/2019 17:53,,,,NO PRESENTADA
143,LIMA,2019,11,LM190377523,EVALUACIÓN - F,25/11/2019 16:55,05/12/2019 17:02,,,,NO PRESENTADA
144,LIMA,2019,11,LM190377519,EVALUACIÓN - F,25/11/2019 16:53,04/12/2019 19:03,,,,NO PRESENTADA
145,LIMA,2019,11,LM190376349,EVALUACIÓN - F,25/11/2019 11:17,22/01/2020 17:29,,,,NO PRESENTADA
146,LIMA,2019,11,LM190376180,EVALUACIÓN - F,25/11/2019 10:42,04/12/2019 18:57,,,,NO PRESENTADA
147,LIMA,2019,11,LM190375705,EVALUACIÓN - F,25/11/2019 8:13,04/12/2019 18:52,,,,NO PRESENTADA
148,LIMA,2019,11,LM190375371,EVALUACIÓN - F,22/11/2019 18:05,06/12/2019 19:10,,,,NO PRESENTADA
149,LIMA,2019,11,LM190375338,EVALUACIÓN - F,22/11/2019 17:46,04/12/2019 18:49,,,,NO PRESENTADA
150,LIMA,2019,11,LM190375018,EVALUACIÓN - F,22/11/2019 15:55,05/12/2019 17:45,,,,NO PRESENTADA
151,LIMA,2019,11,LM190374965,EVALUACIÓN - F,22/11/2019 15:42,14/01/2020 15:47,,,,NO PRESENTADA
152,LIMA,2019,11,LM190374771,EVALUACIÓN - F,22/11/2019 14:34,06/12/2019 17:47,,,,NO PRESENTADA
153,LIMA,2019,11,LM190374680,EVALUACIÓN - F,22/11/2019 13:59,04/12/2019 19:40,,,,NO PRESENTADA
154,LIMA,2019,11,LM190374606,EVALUACIÓN - F,22/11/2019 13:30,04/12/2019 18:47,,,,NO PRESENTADA
155,LIMA,2019,11,LM190374503,EVALUACIÓN - F,22/11/2019 12:51,04/12/2019 17:30,,,,NO PRESENTADA
156,LIMA,2019,11,LM190374497,EVALUACIÓN - F,22/11/2019 12:49,05/12/2019 16:32,,,,NO PRESENTADA
157,LIMA,2019,11,LM190374484,EVALUACIÓN - F,22/11/2019 12:44,06/12/2019 19:12,,,,NO PRESENTADA
158,LIMA,2019,11,LM190374380,EVALUACIÓN - F,22/11/2019 12:09,15/01/2020 19:18,,,,NO PRESENTADA
159,LIMA,2019,11,LM190374373,EVALUACIÓN - F,22/11/2019 12:06,04/12/2019 18:46,,,,NO PRESENTADA
160,LIMA,2019,11,LM190374318,EVALUACIÓN - F,22/11/2019 11:48,14/01/2020 16:06,,,,NO PRESENTADA
161,LIMA,2019,11,LM190373894,EVALUACIÓN - F,22/11/2019 9:55,06/12/2019 17:50,,,,NO PRESENTADA
162,LIMA,2019,11,LM190373539,EVALUACIÓN - F,21/11/2019 17:54,05/12/2019 13:01,,,,NO PRESENTADA
