ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA ESPECIAL RESIDENTE,Fecha Consulta: 26/11/2024 13:25

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,CHICLAYO,2019,12,CY190029024,EVALUACIÓN - F,19/12/2019 10:50,13/03/2021 13:01,,,,ABANDONO
2,CHICLAYO,2019,12,CY190027466,EVALUACIÓN - F,04/12/2019 12:12,13/03/2021 12:50,,,,ABANDONO
3,CHICLAYO,2019,11,CY190026081,EVALUACIÓN - F,20/11/2019 11:35,13/03/2021 12:36,,,,ABANDONO
4,CHICLAYO,2019,6,CY190014468,EVALUACIÓN - F,21/06/2019 16:37,13/03/2021 14:06,,,,ABANDONO
5,LIMA,2019,12,LM190397011,EVALUACIÓN - I,11/12/2019 9:03,,,,,ABANDONO
6,LIMA,2019,12,LM190394618,EVALUACIÓN - I,09/12/2019 13:46,,,,,ABANDONO
7,LIMA,2019,12,LM190390816,TOMA DE IMAGENES - I,05/12/2019 10:53,,,,,ABANDONO
8,LIMA,2019,12,LM190387616,EVALUACIÓN - I,03/12/2019 10:26,,,,,ABANDONO
9,LIMA,2019,11,LM190384647,TOMA DE IMAGENES - I,29/11/2019 15:24,,,,,ABANDONO
10,LIMA,2019,11,LM190384605,TOMA DE IMAGENES - I,29/11/2019 15:13,,,,,ABANDONO
11,LIMA,2019,11,LM190372063,TOMA DE IMAGENES - I,21/11/2019 9:48,,,,,ABANDONO
12,LIMA,2019,11,LM190371282,TOMA DE IMAGENES - I,20/11/2019 15:21,,,,,ABANDONO
13,LIMA,2019,11,LM190364841,TOMA DE IMAGENES - I,15/11/2019 10:56,,,,,ABANDONO
14,LIMA,2019,11,LM190350646,TOMA DE IMAGENES - I,04/11/2019 16:59,,,,,ABANDONO
