ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 04/12/2024 17:27

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2018,12,AQ180055276,EVALUACIÓN - F,26/12/2018 15:58,14/01/2019 17:34,,,,NO PRESENTADA
2,AREQUIPA,2018,12,AQ180053277,EVALUACIÓN - F,18/12/2018 10:06,15/01/2019 12:23,,,,NO PRESENTADA
3,AREQUIPA,2018,12,AQ180049991,EVALUACIÓN - F,04/12/2018 15:46,18/12/2018 8:39,,,,NO PRESENTADA
4,AREQUIPA,2018,11,AQ180046095,EVALUACIÓN - F,19/11/2018 14:52,22/11/2018 15:02,,,,NO PRESENTADA
5,AREQUIPA,2018,10,AQ180042692,EVALUACIÓN - F,31/10/2018 16:20,06/11/2018 16:07,,,,NO PRESENTADA
6,AREQUIPA,2018,10,AQ180037725,EVALUACIÓN - F,01/10/2018 10:21,05/10/2018 17:41,,,,NO PRESENTADA
7,AREQUIPA,2018,9,AQ180036006,EVALUACIÓN - I,17/09/2018 15:51,,,,,NO PRESENTADA
8,AREQUIPA,2018,8,AQ180031426,ASOCIACION BENEFICIARIO - I,14/08/2018 8:32,,,,,NO PRESENTADA
9,AREQUIPA,2018,8,AQ180030574,ASOCIACION BENEFICIARIO - I,07/08/2018 14:39,,,,,NO PRESENTADA
10,AREQUIPA,2018,8,AQ180030571,ASOCIACION BENEFICIARIO - I,07/08/2018 14:28,,,,,NO PRESENTADA
11,AREQUIPA,2018,7,AQ180026034,ASOCIACION BENEFICIARIO - I,09/07/2018 17:02,,,,,NO PRESENTADA
12,AREQUIPA,2018,5,AQ180019953,ASOCIACION BENEFICIARIO - I,25/05/2018 12:50,,,,,NO PRESENTADA
13,AREQUIPA,2018,5,AQ180017213,ASOCIACION BENEFICIARIO - I,07/05/2018 13:11,,,,,NO PRESENTADA
14,CHICLAYO,2018,10,CY180020403,EVALUACIÓN - F,10/10/2018 12:33,11/12/2018 16:22,,,,NO PRESENTADA
15,CHIMBOTE,2018,12,CM180024134,EVALUACIÓN - F,31/12/2018 12:12,11/02/2019 9:10,,,,NO PRESENTADA
16,CHIMBOTE,2018,11,CM180019801,EVALUACIÓN - F,23/11/2018 19:37,02/01/2019 13:52,,,,NO PRESENTADA
17,CHIMBOTE,2018,10,CM180015517,EVALUACIÓN - F,05/10/2018 15:12,18/10/2018 18:00,,,,NO PRESENTADA
18,CHIMBOTE,2018,9,CM180014218,EVALUACIÓN - F,12/09/2018 16:20,28/09/2018 15:12,,,,NO PRESENTADA
19,LIMA,2018,12,LM180692430,EVALUACIÓN - F,31/12/2018 14:01,08/01/2019 11:30,,,,NO PRESENTADA
20,LIMA,2018,12,LM180692233,EVALUACIÓN - F,31/12/2018 12:51,14/01/2019 15:55,,,,NO PRESENTADA
21,LIMA,2018,12,LM180691451,EVALUACIÓN - F,31/12/2018 9:44,14/01/2019 15:52,,,,NO PRESENTADA
22,LIMA,2018,12,LM180685176,EVALUACIÓN - F,28/12/2018 12:24,10/01/2019 12:10,,,,NO PRESENTADA
23,LIMA,2018,12,LM180680865,EVALUACIÓN - F,27/12/2018 14:42,08/01/2019 14:59,,,,NO PRESENTADA
24,LIMA,2018,12,LM180676913,TOMA DE IMAGENES - F,26/12/2018 16:05,,,,,NO PRESENTADA
25,LIMA,2018,12,LM180675650,EVALUACIÓN - F,26/12/2018 11:07,08/01/2019 15:02,,,,NO PRESENTADA
26,LIMA,2018,12,LM180675631,EVALUACIÓN - F,26/12/2018 11:04,08/01/2019 15:08,,,,NO PRESENTADA
27,LIMA,2018,12,LM180663982,EVALUACIÓN - F,19/12/2018 13:57,01/02/2019 9:32,,,,NO PRESENTADA
28,LIMA,2018,12,LM180652835,EVALUACIÓN - F,14/12/2018 14:46,31/12/2018 8:04,,,,NO PRESENTADA
29,LIMA,2018,12,LM180648491,EVALUACIÓN - F,13/12/2018 2:42,20/12/2018 3:16,,,,NO PRESENTADA
30,LIMA,2018,12,LM180645530,EVALUACIÓN - F,11/12/2018 21:40,19/12/2018 19:11,,,,NO PRESENTADA
31,LIMA,2018,12,LM180637955,EVALUACIÓN - F,07/12/2018 14:51,19/12/2018 7:43,,,,NO PRESENTADA
32,LIMA,2018,12,LM180633323,EVALUACIÓN - F,05/12/2018 16:47,19/12/2018 19:39,,,,NO PRESENTADA
