ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 09/12/2024 18:50

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,HUANCAYO,2020,12,HA200005976,RECONSIDERACION. - I,09/12/2020 14:51,16/04/2021 9:27,,,,PENDIENTE
2,LIMA,2020,11,LM200244745,EVALUACIÓN - F,28/11/2020 13:38,22/01/2021 17:27,,,,PENDIENTE
3,LIMA,2020,11,LM200244499,EVALUACIÓN - F,28/11/2020 10:15,15/02/2021 10:42,,,,PENDIENTE
4,LIMA,2020,11,LM200221316,EVALUACIÓN - F,06/11/2020 14:29,16/02/2021 2:58,,,,PENDIENTE
5,LIMA,2020,9,LM200181228,EVALUACIÓN - F,11/09/2020 14:34,10/12/2020 1:17,,,,PENDIENTE
6,LIMA,2020,1,LM200017084,EVALUACIÓN - F,14/01/2020 12:51,09/03/2020 20:40,,,,PENDIENTE
7,MIRAFLORES,2020,2,MR200044505,RECONSIDERACION. - I,21/02/2020 13:22,20/08/2020 9:48,,,,PENDIENTE
8,PIURA,2020,12,PU200010266,RECONSIDERACION. - I,02/12/2020 8:05,23/02/2021 4:59,,,,PENDIENTE
9,PIURA,2020,10,PU200008523,RECONSIDERACION. - I,09/10/2020 17:09,24/11/2020 10:17,,,,PENDIENTE
10,PIURA,2020,8,PU200007357,RECONSIDERACION. - I,15/08/2020 18:58,29/12/2020 12:07,,,,PENDIENTE
11,PIURA,2020,8,PU200007251,RECONSIDERACION. - I,05/08/2020 12:40,10/02/2021 11:04,,,,PENDIENTE
12,PIURA,2020,3,PU200006831,EVALUACIÓN - I,14/03/2020 14:05,,,,,PENDIENTE
13,PIURA,2020,1,PU200001739,RECONSIDERACION. - I,21/01/2020 9:10,31/01/2020 15:16,,,,PENDIENTE
14,PIURA,2020,1,PU200001701,EVALUACIÓN - F,20/01/2020 14:22,03/03/2020 12:15,,,,PENDIENTE

