ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 26/11/2024 13:12

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2018,12,AQ180050556,EVALUACIÓN - F,06/12/2018 14:19,15/01/2019 12:43,,,,DESISTIDO
2,AREQUIPA,2018,11,AQ180047321,EVALUACIÓN - F,23/11/2018 11:19,12/01/2019 13:27,,,,DESISTIDO
3,AREQUIPA,2018,11,AQ180043237,EVALUACIÓN - F,06/11/2018 11:12,15/02/2019 17:44,,,,DESISTIDO
4,AREQUIPA,2018,8,AQ180031498,INTERPOL - I,14/08/2018 11:28,29/08/2018 10:20,,,,DESISTIDO
5,AREQUIPA,2018,8,AQ180030389,ASOCIACION BENEFICIARIO - I,06/08/2018 13:49,,,,,DESISTIDO
6,AREQUIPA,2018,7,AQ180029433,ASOCIACION BENEFICIARIO - F,31/07/2018 14:50,,,,,DESISTIDO
7,AREQUIPA,2018,5,AQ180019959,INTERPOL - I,25/05/2018 13:08,05/07/2018 12:42,,,,DESISTIDO
8,AREQUIPA,2018,5,AQ180018234,ASOCIACION BENEFICIARIO - I,15/05/2018 11:14,,,,,DESISTIDO
9,AREQUIPA,2018,4,AQ180014936,ASOCIACION BENEFICIARIO - I,19/04/2018 15:38,,,,,DESISTIDO
10,AREQUIPA,2018,2,AQ180007742,INTERPOL - I,22/02/2018 9:06,14/03/2018 13:00,,,,DESISTIDO
11,AREQUIPA,2018,2,AQ180005739,ASOCIACION BENEFICIARIO - I,07/02/2018 10:18,,,,,DESISTIDO
12,CHICLAYO,2018,11,CY180024744,EVALUACIÓN - F,22/11/2018 15:11,22/05/2019 12:07,,,,DESISTIDO
13,CHICLAYO,2018,10,CY180021125,EVALUACIÓN - F,18/10/2018 12:16,04/03/2019 17:01,,,,DESISTIDO
14,CHICLAYO,2018,8,CY180017426,CONFORMIDAD DIREC.INMGRACION. - I,24/08/2018 13:21,10/01/2019 12:07,,,,DESISTIDO
15,CHICLAYO,2018,7,CY180014799,CONFORMIDAD DIREC.INMGRACION. - F,20/07/2018 11:14,26/09/2019 9:35,,,,DESISTIDO
16,CHICLAYO,2018,5,CY180010221,CONFORMIDAD DIREC.INMGRACION. - F,18/05/2018 16:22,13/08/2018 14:47,,,,DESISTIDO
17,CHICLAYO,2018,4,CY180006888,CONFORMIDAD DIREC.INMGRACION. - I,06/04/2018 13:07,18/06/2018 10:12,,,,DESISTIDO
18,CHICLAYO,2018,4,CY180006886,CONFORMIDAD DIREC.INMGRACION. - F,06/04/2018 12:55,18/06/2018 9:59,,,,DESISTIDO
19,CHICLAYO,2018,4,CY180006884,CONFORMIDAD DIREC.INMGRACION. - I,06/04/2018 12:41,18/06/2018 8:28,,,,DESISTIDO
20,CHICLAYO,2018,3,CY180005860,CONFORMIDAD DIREC.INMGRACION. - I,21/03/2018 15:55,13/06/2018 17:28,,,,DESISTIDO
21,CHICLAYO,2018,3,CY180005859,CONFORMIDAD DIREC.INMGRACION. - I,21/03/2018 15:37,13/06/2018 17:20,,,,DESISTIDO
22,CHICLAYO,2018,3,CY180004345,CONFORMIDAD DIREC.INMGRACION. - I,01/03/2018 10:21,29/05/2018 11:55,,,,DESISTIDO
23,CHICLAYO,2018,1,CY180002005,CONFORMIDAD DIREC.INMGRACION. - F,29/01/2018 9:52,02/04/2018 14:46,,,,DESISTIDO
24,CHIMBOTE,2018,10,CM180016287,CONFORMIDAD DIREC.INMGRACION. - F,18/10/2018 16:15,12/11/2018 20:34,,,,DESISTIDO
25,CHIMBOTE,2018,8,CM180011923,EVALUACIÓN - I,02/08/2018 15:21,,,,,DESISTIDO
26,CHIMBOTE,2018,7,CM180011537,CONFORMIDAD DIREC.INMGRACION. - I,25/07/2018 15:43,11/10/2018 18:04,,,,DESISTIDO
27,CHIMBOTE,2018,7,CM180010070,CONFORMIDAD DIREC.INMGRACION. - I,03/07/2018 10:28,17/08/2018 8:32,,,,DESISTIDO
28,CHIMBOTE,2018,6,CM180009416,INTERPOL - I,19/06/2018 12:02,14/09/2018 15:33,,,,DESISTIDO
29,CHIMBOTE,2018,5,CM180007382,CONFORMIDAD DIREC.INMGRACION. - I,14/05/2018 13:22,23/07/2018 12:46,,,,DESISTIDO
30,CHIMBOTE,2018,5,CM180006751,CONFORMIDAD DIREC.INMGRACION. - I,03/05/2018 12:12,23/07/2018 13:06,,,,DESISTIDO
