ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 04/12/2024 17:27

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,CHICLAYO,2018,7,CY180015502,CONFORMIDAD DIREC.INMGRACION. - I,30/07/2018 15:47,16/10/2018 12:37,,,,ABANDONO
2,CHICLAYO,2018,5,CY180009142,CONFORMIDAD DIREC.INMGRACION. - I,04/05/2018 16:18,19/08/2021 10:47,,,,ABANDONO
3,CHICLAYO,2018,4,CY180007381,CONFORMIDAD DIREC.INMGRACION. - I,13/04/2018 9:20,20/01/2021 15:15,,,,ABANDONO
4,LIMA,2018,12,LM180688495,EVALUACIÓN - F,29/12/2018 7:48,12/04/2019 15:03,,,,ABANDONO
5,LIMA,2018,12,LM180681273,EVALUACIÓN - F,27/12/2018 16:14,12/07/2019 11:22,,,,ABANDONO
6,LIMA,2018,12,LM180680946,TOMA DE IMAGENES - F,27/12/2018 14:59,,,,,ABANDONO
7,LIMA,2018,12,LM180680876,TOMA DE IMAGENES - F,27/12/2018 14:45,,,,,ABANDONO
8,LIMA,2018,12,LM180680795,TOMA DE IMAGENES - F,27/12/2018 14:28,,,,,ABANDONO
9,LIMA,2018,12,LM180680759,TOMA DE IMAGENES - F,27/12/2018 14:21,,,,,ABANDONO
10,LIMA,2018,12,LM180680716,TOMA DE IMAGENES - F,27/12/2018 14:13,,,,,ABANDONO
11,LIMA,2018,12,LM180680617,TOMA DE IMAGENES - F,27/12/2018 13:58,,,,,ABANDONO
12,LIMA,2018,12,LM180680459,EVALUACIÓN - I,27/12/2018 13:25,,,,,ABANDONO
13,LIMA,2018,12,LM180680424,EVALUACIÓN - I,27/12/2018 13:18,,,,,ABANDONO
14,LIMA,2018,12,LM180680356,EVALUACIÓN - I,27/12/2018 13:03,,,,,ABANDONO
15,LIMA,2018,12,LM180680044,EVALUACIÓN - I,27/12/2018 11:49,,,,,ABANDONO
16,LIMA,2018,12,LM180679947,EVALUACIÓN - I,27/12/2018 11:35,,,,,ABANDONO
17,LIMA,2018,12,LM180679854,EVALUACIÓN - I,27/12/2018 11:21,,,,,ABANDONO
18,LIMA,2018,12,LM180679720,EVALUACIÓN - I,27/12/2018 11:01,,,,,ABANDONO
19,LIMA,2018,12,LM180657531,EVALUACIÓN - I,17/12/2018 14:41,,,,,ABANDONO
20,LIMA,2018,12,LM180657277,EVALUACIÓN - I,17/12/2018 13:40,,,,,ABANDONO
21,LIMA,2018,12,LM180657226,EVALUACIÓN - I,17/12/2018 13:27,,,,,ABANDONO
22,LIMA,2018,12,LM180640605,EVALUACIÓN - F,10/12/2018 11:00,11/04/2019 15:50,,,,ABANDONO
23,LIMA,2018,12,LM180638713,EVALUACIÓN - F,07/12/2018 18:42,29/03/2019 18:15,,,,ABANDONO
24,LIMA,2018,11,LM180616156,EVALUACIÓN - F,28/11/2018 11:39,29/03/2019 18:26,,,,ABANDONO
25,LIMA,2018,11,LM180604199,EVALUACIÓN - F,23/11/2018 5:12,12/03/2019 22:11,,,,ABANDONO
26,LIMA,2018,11,LM180599247,EVALUACIÓN - F,21/11/2018 11:04,01/04/2019 14:19,,,,ABANDONO
27,LIMA,2018,11,LM180551701,EVALUACIÓN - F,03/11/2018 9:47,19/03/2019 16:00,,,,ABANDONO
28,LIMA,2018,10,LM180503515,EVALUACIÓN - F,18/10/2018 12:22,09/04/2019 8:19,,,,ABANDONO
29,LIMA,2018,10,LM180488785,EVALUACIÓN - F,12/10/2018 21:41,08/08/2019 11:34,,,,ABANDONO
30,LIMA,2018,8,LM180319217,EVALUACIÓN - F,09/08/2018 11:05,15/11/2018 17:38,,,,ABANDONO
31,LIMA,2018,8,LM180319179,EVALUACIÓN - F,09/08/2018 10:58,15/11/2018 17:41,,,,ABANDONO
32,LIMA,2018,8,LM180314502,EVALUACIÓN - F,07/08/2018 17:25,15/11/2018 17:32,,,,ABANDONO
