ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 05/12/2024 10:38

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
1,AREQUIPA,2019,11,AQ190047724,EVALUACIÓN - F,20/11/2019 9:48,04/11/2020 20:29,,,,ABANDONO
2,AREQUIPA,2019,3,AQ190011047,EVALUACIÓN - F,06/03/2019 13:18,07/06/2019 16:12,,,,ABANDONO
3,CHICLAYO,2019,12,CY190030255,EVALUACIÓN - F,31/12/2019 15:24,27/10/2021 3:21,,,,ABANDONO
4,CHICLAYO,2019,12,CY190029024,EVALUACIÓN - F,19/12/2019 10:50,13/03/2021 13:01,,,,ABANDONO
5,CHICLAYO,2019,12,CY190027466,EVALUACIÓN - F,04/12/2019 12:12,13/03/2021 12:50,,,,ABANDONO
6,CHICLAYO,2019,11,CY190026081,EVALUACIÓN - F,20/11/2019 11:35,13/03/2021 12:36,,,,ABANDONO
7,CHICLAYO,2019,11,CY190025403,EVALUACIÓN - F,12/11/2019 16:34,27/10/2021 2:27,,,,ABANDONO
8,CHICLAYO,2019,9,CY190021448,EVALUACIÓN - F,20/09/2019 8:33,13/03/2021 14:15,,,,ABANDONO
9,CHICLAYO,2019,6,CY190014468,EVALUACIÓN - F,21/06/2019 16:37,13/03/2021 14:06,,,,ABANDONO
10,LIMA,2019,12,LM190397011,EVALUACIÓN - I,11/12/2019 9:03,,,,,ABANDONO
11,LIMA,2019,12,LM190394618,EVALUACIÓN - I,09/12/2019 13:46,,,,,ABANDONO
12,LIMA,2019,12,LM190390816,TOMA DE IMAGENES - I,05/12/2019 10:53,,,,,ABANDONO
13,LIMA,2019,12,LM190387616,EVALUACIÓN - I,03/12/2019 10:26,,,,,ABANDONO
14,LIMA,2019,11,LM190384647,TOMA DE IMAGENES - I,29/11/2019 15:24,,,,,ABANDONO
15,LIMA,2019,11,LM190384605,TOMA DE IMAGENES - I,29/11/2019 15:13,,,,,ABANDONO
16,LIMA,2019,11,LM190372063,TOMA DE IMAGENES - I,21/11/2019 9:48,,,,,ABANDONO
17,LIMA,2019,11,LM190371282,TOMA DE IMAGENES - I,20/11/2019 15:21,,,,,ABANDONO
18,LIMA,2019,11,LM190366838,EVALUACIÓN - I,18/11/2019 10:54,,,,,ABANDONO
19,LIMA,2019,11,LM190364841,TOMA DE IMAGENES - I,15/11/2019 10:56,,,,,ABANDONO
20,LIMA,2019,11,LM190364698,EVALUACIÓN - I,15/11/2019 10:13,,,,,ABANDONO
21,LIMA,2019,11,LM190350646,TOMA DE IMAGENES - I,04/11/2019 16:59,,,,,ABANDONO
22,LIMA,2019,11,LM190350591,TOMA DE IMAGENES - I,04/11/2019 16:42,,,,,ABANDONO
23,LIMA,2019,10,LM190345769,EVALUACIÓN - F,29/10/2019 12:16,06/03/2020 4:12,,,,ABANDONO
24,LIMA,2019,10,LM190345762,EVALUACIÓN - F,29/10/2019 12:13,27/01/2020 12:28,,,,ABANDONO
25,LIMA,2019,10,LM190340924,EVALUACIÓN - F,24/10/2019 14:29,27/01/2020 12:23,,,,ABANDONO
26,LIMA,2019,10,LM190339465,EVALUACIÓN - F,23/10/2019 14:28,11/01/2020 9:57,,,,ABANDONO
27,LIMA,2019,10,LM190338815,EVALUACIÓN - I,23/10/2019 10:00,,,,,ABANDONO
28,LIMA,2019,10,LM190338019,EVALUACIÓN - F,22/10/2019 12:48,05/08/2020 20:32,,,,ABANDONO
29,LIMA,2019,10,LM190336879,RECONSIDERACION. - F,21/10/2019 15:19,05/03/2020 2:54,,,,ABANDONO
30,LIMA,2019,10,LM190335704,EVALUACIÓN - F,21/10/2019 8:29,27/01/2020 12:20,,,,ABANDONO
31,LIMA,2019,10,LM190333768,EVALUACIÓN - I,17/10/2019 13:15,,,,,ABANDONO
